"country";"fua_id";"fua_name";"tech";"index";"rankindex";"pat";"rankpat";"rel";"rankrel";"rca";"rankrca"
"CN";"CN50";"Guiyang";"Batteries";46,1;92;2;89;25,17;66;0,38;90
"CN";"CN64";"Inner Mongolia";"Batteries";51,95;80;4;78;30,11;58;0,54;83
"CN";"CN95";"Kunming";"Batteries";46,75;90;3;82;23,09;72;0,32;93
"CN";"CN98";"Lanzhou";"Batteries";50,97;82;2;89;36,73;48;0,47;86
"ID";"ID102";"Tasikmalaya";"Batteries";0;176;0;138;0,01;176;0;138
"ID";"ID107";"Yogyakarta";"Batteries";20,13;114;0;138;7,82;112;0;138
"ID";"ID109";"Gorontalo";"Batteries";17,53;122;0;138;2,86;122;0;138
"ID";"ID14";"Bogor";"Batteries";63,64;62;2;89;25,73;65;8,36;1
"ID";"ID2";"Balikpapan";"Batteries";2,27;169;0;138;0,06;169;0;138
"ID";"ID27";"Denpasar";"Batteries";12,99;136;0;138;0,92;136;0;138
"ID";"ID30";"Gresik";"Batteries";9,09;148;0;138;0,41;148;0;138
"ID";"ID33";"Jakarta";"Batteries";21,75;109;0;138;9,3;105;0;138
"ID";"ID4";"Bandung";"Batteries";14,94;130;0;138;1,34;130;0;138
"ID";"ID41";"Klaten";"Batteries";7,79;152;0;138;0,27;152;0;138
"ID";"ID42";"Kudus";"Batteries";9,74;146;0;138;0,43;146;0;138
"ID";"ID51";"Magelang";"Batteries";7,79;152;0;138;0,27;152;0;138
"ID";"ID52";"Malang";"Batteries";14,61;131;0;138;1,3;131;0;138
"ID";"ID55";"Medan";"Batteries";0;176;0;138;0,01;176;0;138
"ID";"ID7";"Batam";"Batteries";11,36;141;0;138;0,66;141;0;138
"ID";"ID70";"Pemalang";"Batteries";7,79;152;0;138;0,27;152;0;138
"ID";"ID85";"Semarang";"Batteries";22,08;108;0;138;9,45;103;0;138
"ID";"ID88";"Sidoarjo";"Batteries";1,3;172;0;138;0,03;172;0;138
"ID";"ID9";"Batu";"Batteries";13,31;135;0;138;1,02;135;0;138
"ID";"ID91";"Subang";"Batteries";63,96;61;3;82;23,86;71;5,81;5
"ID";"ID92";"Sukabumi";"Batteries";0;176;0;138;0,01;176;0;138
"ID";"ID93";"Sumedang";"Batteries";8,77;149;0;138;0,29;149;0;138
"ID";"ID95";"Surabaya";"Batteries";15,26;129;0;138;1,7;129;0;138
"ID";"ID97";"Tanjung Balai-Meral";"Batteries";16,23;126;0;138;2,16;126;0;138
"JP";"JPA01";"Hokkaido";"Batteries";58,77;72;15;61;33,57;52;0,53;84
"JP";"JPB02";"Aomori";"Batteries";51,3;81;3;82;27,78;60;0,59;78
"JP";"JPB03";"Iwate";"Batteries";68,83;49;6;71;38,8;42;1,65;28
"JP";"JPB04";"Miyagi";"Batteries";73,7;42;42;47;40,51;35;1,09;47
"JP";"JPB05";"Akita";"Batteries";47,73;86;2;89;29,08;59;0,44;88
"JP";"JPB06";"Yamagata";"Batteries";64,61;60;16;60;34,03;50;0,94;59
"JP";"JPB07";"Fukushima";"Batteries";91,88;9;90;29;65,78;5;3,57;9
"JP";"JPC08";"Ibaraki";"Batteries";95,13;6;463;13;65,59;6;1,93;24
"JP";"JPC09";"Tochigi";"Batteries";86,36;21;102;26;45,45;26;1,74;27
"JP";"JPC10";"Gumma";"Batteries";87,66;16;102;26;60,5;11;1,41;35
"JP";"JPC19";"Yamanashi";"Batteries";74,68;40;29;54;39,71;37;1,48;32
"JP";"JPC20";"Nagano";"Batteries";65,58;58;48;44;24,75;68;0,84;66
"JP";"JPD13";"Tokyo";"Batteries";96,43;5;4844;1;67,77;4;1,21;40
"JP";"JPE15";"Niigata";"Batteries";69,16;48;33;51;39,88;36;0,86;64
"JP";"JPE16";"Toyama";"Batteries";55,19;74;17;58;18,94;84;0,58;80
"JP";"JPE17";"Ishikawa";"Batteries";56,17;73;13;62;20,85;79;0,69;72
"JP";"JPE18";"Fukui";"Batteries";82,47;28;67;36;38,23;44;2,95;11
"JP";"JPF21";"Gifu";"Batteries";70,78;47;21;56;45,3;27;0,97;55
"JP";"JPF22";"Shizuoka";"Batteries";82,14;29;257;15;37,62;45;1,03;50
"JP";"JPF23";"Aichi";"Batteries";98,05;4;1138;7;74,13;1;2,19;17
"JP";"JPF24";"Mie";"Batteries";94,16;8;308;14;50,98;23;2,91;12
"JP";"JPG25";"Shiga";"Batteries";87,66;16;202;18;41,88;32;1,6;29
"JP";"JPG26";"Kyoto";"Batteries";99,03;2;1341;5;65,14;7;2,98;10
"JP";"JPG27";"Osaka";"Batteries";94,16;8;1301;6;54,69;16;1,55;30
"JP";"JPG29";"Nara";"Batteries";46,43;91;4;78;19,44;82;0,2;96
"JP";"JPG30";"Wakayama";"Batteries";45,13;94;4;78;14,73;92;0,19;98
"JP";"JPH31";"Tottori";"Batteries";47,73;86;3;82;16,59;87;0,64;74
"JP";"JPH32";"Shimane";"Batteries";42,21;98;1;96;22,22;74;0,36;91
"JP";"JPH33";"Okayama";"Batteries";76,95;35;52;43;39,63;38;1,36;36
"JP";"JPH34";"Hiroshima";"Batteries";73,38;43;70;35;32,99;53;1,01;51
"JP";"JPH35";"Yamaguchi";"Batteries";87,01;17;97;28;42,89;31;2,52;15
"JP";"JPI36";"Tokushima";"Batteries";53,57;78;8;68;22,14;75;0,61;77
"JP";"JPI37";"Kagawa";"Batteries";48,7;84;10;66;9,9;101;0,34;92
"JP";"JPI38";"Ehime";"Batteries";89,61;12;215;17;38,72;43;4,06;7
"JP";"JPI39";"Kochi";"Batteries";76,3;36;24;55;36,91;47;3,66;8
"JP";"JPJ40";"Fukuoka";"Batteries";71,43;45;56;42;38,84;41;0,88;62
"JP";"JPJ41";"Saga";"Batteries";68,51;50;9;67;39,46;39;1,33;38
"JP";"JPJ42";"Nagasaki";"Batteries";44,48;95;2;89;24,03;70;0,22;95
"JP";"JPJ43";"Kumamoto";"Batteries";45,78;93;5;74;6,96;114;0,19;98
"JP";"JPJ44";"Oita";"Batteries";39,61;99;1;96;15,46;89;0,19;98
"JP";"JPJ45";"Miyazaki";"Batteries";62,34;64;5;74;31,8;54;1,15;42
"JP";"JPJ46";"Kagoshima";"Batteries";42,53;97;2;89;15,56;88;0,28;94
"JP";"JPJ47";"Okinawa";"Batteries";63,64;62;5;74;38,96;40;0,99;53
"KH";"KH2";"Kampong Saom";"Batteries";7,14;154;0;138;0,26;154;0;138
"KH";"KH3";"Phnom Penh";"Batteries";20,45;113;0;138;8,24;110;0;138
"KP";"KP14";"Sariwon";"Batteries";10,06;145;0;138;0,45;145;0;138
"KP";"KP2";"Haeju";"Batteries";12,66;137;0;138;0,87;137;0;138
"KP";"KP3";"Hamhung";"Batteries";4,55;162;0;138;0,15;162;0;138
"KR";"KR011";"Seoul";"Batteries";81,17;30;2032;3;22,82;73;1,12;46
"KR";"KR012";"Incheon";"Batteries";86,36;21;136;20;57,85;15;1,08;48
"KR";"KR021";"Busan";"Batteries";79,22;33;82;32;51,99;21;0,96;58
"KR";"KR022";"Ulsan";"Batteries";86,36;21;67;36;58,52;14;1,94;23
"KR";"KR023";"Gyeongsangnam-do";"Batteries";88,96;14;98;27;67,78;3;1,34;37
"KR";"KR031";"Daegu";"Batteries";80,84;32;82;32;45,18;28;1,14;44
"KR";"KR032";"Gyeongsangbuk-do";"Batteries";85,71;23;130;22;43,02;30;1,44;33
"KR";"KR041";"Gwangju";"Batteries";84,09;25;62;40;61,56;8;1,43;34
"KR";"KR042";"Jeollabuk-do";"Batteries";76,3;36;42;47;51,35;22;1,05;49
"KR";"KR043";"Jeollanam-do";"Batteries";71,1;46;33;51;41,4;33;0,93;60
"KR";"KR051";"Daejeon";"Batteries";100;1;2873;2;58,52;14;6,45;3
"KR";"KR052";"Chungcheongbuk-do";"Batteries";90,26;11;109;24;53,28;19;2,1;18
"KR";"KR053";"Chungcheongnam-do";"Batteries";90,58;10;132;21;52,87;20;2,02;21
"KR";"KR061";"Gangwon-do";"Batteries";59,09;71;17;58;30,92;56;0,56;82
"KR";"KR071";"Jeju-do";"Batteries";77,27;34;21;56;53,72;18;1,54;31
"LA";"LA4";"Vientiane";"Batteries";5,84;158;0;138;0,18;158;0;138
"MM";"MM18";"Yangon";"Batteries";0;176;0;138;0,01;176;0;138
"MM";"MM5";"Mandalay";"Batteries";3,25;166;0;138;0,11;166;0;138
"MN";"MN1";"Ulaanbaatar";"Batteries";15,58;128;0;138;1,71;128;0;138
"MY";"MY1";"Alor Setar";"Batteries";18,51;119;0;138;5,43;119;0;138
"MY";"MY12";"Kota Kinabalu";"Batteries";51,95;80;1;96;7,92;111;6,11;4
"MY";"MY13";"Kuala Lumpur";"Batteries";47,08;88;4;78;19,25;83;0,44;88
"MY";"MY14";"Kuala Terengganu";"Batteries";3,9;164;0;138;0,14;164;0;138
"MY";"MY15";"Kuantan";"Batteries";12,34;138;0;138;0,84;138;0;138
"MY";"MY16";"Kuching";"Batteries";16,88;124;0;138;2,31;124;0;138
"MY";"MY17";"Kulim";"Batteries";54,87;76;2;89;11,75;97;2,65;14
"MY";"MY19";"Melaka";"Batteries";23,05;105;0;138;12,2;96;0;138
"MY";"MY2";"Batu Pahat";"Batteries";50;83;1;96;9,04;108;2,04;20
"MY";"MY21";"Pasir Gudang";"Batteries";14,29;132;0;138;1,23;132;0;138
"MY";"MY22";"Rawang";"Batteries";7,79;152;0;138;0,27;152;0;138
"MY";"MY24";"Seremban";"Batteries";18,18;120;0;138;4,21;120;0;138
"MY";"MY25";"Sibu";"Batteries";1,3;172;0;138;0,03;172;0;138
"MY";"MY26";"Sungai Petani";"Batteries";23,7;103;0;138;15,17;91;0;138
"MY";"MY27";"Taiping";"Batteries";15,91;127;0;138;2,06;127;0;138
"MY";"MY29";"Sandakan";"Batteries";1,62;171;0;138;0,04;171;0;138
"MY";"MY3";"Bintulu";"Batteries";6,82;155;0;138;0,24;155;0;138
"MY";"MY4";"Bukit Mertajam";"Batteries";62,34;64;5;74;15,37;90;4,22;6
"MY";"MY5";"Butterworth";"Batteries";53,9;77;2;89;11,64;98;2,09;19
"MY";"MY6";"Gelugor";"Batteries";46,75;90;2;89;13,46;94;0,96;58
"MY";"MY7";"George Town";"Batteries";21,43;110;0;138;9,21;106;0;138
"MY";"MY8";"Ipoh";"Batteries";61,36;67;3;82;21,45;76;2,8;13
"MY";"MY9";"Johor Bahru";"Batteries";19,48;116;0;138;6,15;116;0;138
"PH";"PH1";"Angeles";"Batteries";3,25;166;0;138;0,11;166;0;138
"PH";"PH12";"Cebu";"Batteries";17,21;123;0;138;2,45;123;0;138
"PH";"PH15";"Davao";"Batteries";3,9;164;0;138;0,14;164;0;138
"PH";"PH18";"General Santos";"Batteries";5,84;158;0;138;0,18;158;0;138
"PH";"PH2";"Bacolod";"Batteries";22,4;107;0;138;11,34;100;0;138
"PH";"PH21";"Iloilo";"Batteries";11,69;140;0;138;0,71;140;0;138
"PH";"PH29";"Lucena";"Batteries";11,04;142;0;138;0,63;142;0;138
"PH";"PH3";"Baguio";"Batteries";5,19;160;0;138;0,16;160;0;138
"PH";"PH32";"Manila";"Batteries";43,51;96;1;96;9,44;104;0,97;55
"PH";"PH35";"Olongapo";"Batteries";1,95;170;0;138;0,05;170;0;138
"PH";"PH41";"San Pablo";"Batteries";9,42;147;0;138;0,42;147;0;138
"PH";"PH46";"Tarlac";"Batteries";2,6;168;0;138;0,08;168;0;138
"PH";"PH49";"San Carlos";"Batteries";5,19;160;0;138;0,16;160;0;138
"PH";"PH5";"Batangas";"Batteries";18,83;118;0;138;5,63;118;0;138
"PH";"PH50";"San Carlos";"Batteries";5,19;160;0;138;0,16;160;0;138
"PH";"PH51";"San Fernando";"Batteries";13,64;134;0;138;1,2;134;0;138
"PH";"PH52";"San Fernando";"Batteries";13,64;134;0;138;1,2;134;0;138
"PH";"PH9";"Cagayan de Oro";"Batteries";20,78;112;0;138;8,74;109;0;138
"SG";"SGZZZ";"Singapore";"Batteries";71,75;44;124;23;26,45;62;0,68;73
"TH";"TH1";"Bangkok";"Batteries";54,87;76;8;68;24,86;67;0,59;78
"TH";"TH10";"Nakhon Si Thammarat";"Batteries";19,16;117;0;138;6,07;117;0;138
"TH";"TH11";"Nonthaburi";"Batteries";22,73;106;0;138;11,47;99;0;138
"TH";"TH12";"Phitsanulok";"Batteries";21,1;111;0;138;9,04;108;0;138
"TH";"TH13";"Rayong";"Batteries";24,03;102;0;138;18,57;85;0;138
"TH";"TH14";"Samut Prakan";"Batteries";23,38;104;0;138;14,42;93;0;138
"TH";"TH16";"Surat Thani";"Batteries";17,86;121;0;138;3,07;121;0;138
"TH";"TH17";"Ubon Ratchathani";"Batteries";10,39;144;0;138;0,62;144;0;138
"TH";"TH18";"Udon Thani";"Batteries";10,39;144;0;138;0,62;144;0;138
"TH";"TH2";"Chiang Mai";"Batteries";48,05;85;1;96;7,03;113;1,98;22
"TH";"TH3";"Chon Buri";"Batteries";12,01;139;0;138;0,83;139;0;138
"TH";"TH5";"Khlong Luang";"Batteries";24,35;101;0;138;20,41;81;0;138
"TH";"TH6";"Khon Kaen";"Batteries";6,49;156;0;138;0,21;156;0;138
"TH";"TH7";"Lampang";"Batteries";3,9;164;0;138;0,14;164;0;138
"TH";"TH8";"Nakhon Pathom";"Batteries";19,81;115;0;138;6,75;115;0;138
"TH";"TH9";"Nakhon Ratchasima";"Batteries";16,56;125;0;138;2,3;125;0;138
"TW";"TW000";"Chinese Taipei";"Batteries";65,91;56;89;30;20,9;78;0,64;74
"CN";"CN12";"Beijing";"Other energy storage";74,66;45;22;10;7,75;104;0,47;62
"CN";"CN126";"Nanchang";"Other energy storage";73,63;46;1;59;47,77;20;1,15;38
"CN";"CN128";"Nanning";"Other energy storage";86,64;17;3;40;49,01;17;5,2;7
"CN";"CN153";"Shijiazhuang";"Other energy storage";96,58;2;10;15;51,32;14;6,07;6
"CN";"CN161";"Taiyuan";"Other energy storage";65,75;60;1;59;30,56;59;1,24;33
"CN";"CN164";"Urumqi";"Other energy storage";31,16;85;0;123;20,11;79;0;123
"CN";"CN167";"Wuhan";"Other energy storage";59,59;68;1;59;20,27;77;0,15;68
"CN";"CN169";"Xian";"Other energy storage";92,12;7;5;26;54,86;11;2,67;11
"CN";"CN17";"Changsha";"Other energy storage";70,55;52;1;59;51,12;15;0,45;63
"CN";"CN191";"Shenzhen";"Other energy storage";75,68;42;38;5;6,23;110;0,39;65
"CN";"CN20";"Chengdu";"Other energy storage";76,71;40;5;26;25,77;66;1,45;28
"CN";"CN23";"Chongqing";"Other energy storage";60,62;66;1;59;22,14;73;0,5;59
"CN";"CN238";"Changchun";"Other energy storage";66,44;59;1;59;25,5;67;1,73;22
"CN";"CN277";"Hangzhou";"Other energy storage";75;44;8;18;29,16;60;0,43;64
"CN";"CN280";"Harbin";"Other energy storage";78,08;36;2;46;35,59;49;4,75;9
"CN";"CN282";"Hefei";"Other energy storage";69,86;53;1;59;46,43;21;0,49;60
"CN";"CN335";"Nanjing";"Other energy storage";88,01;16;31;6;38,16;41;1,1;40
"CN";"CN357";"Shanghai";"Other energy storage";76,03;41;16;12;14,06;88;0,64;56
"CN";"CN362";"Shenyang";"Other energy storage";89,73;11;5;26;54,71;12;1,7;23
"CN";"CN383";"Tianjin";"Other energy storage";60,27;67;1;59;20,9;76;0,48;61
"CN";"CN393";"Weifang";"Other energy storage";88,7;14;17;11;39,96;35;1,55;26
"CN";"CN400";"Xiamen";"Other energy storage";84,25;26;6;22;42,8;30;1,12;39
"CN";"CN48";"Guangzhou";"Other energy storage";82,19;29;30;7;34,38;52;0,87;48
"CN";"CN50";"Guiyang";"Other energy storage";32,53;81;0;123;23,26;71;0;123
"CN";"CN64";"Inner Mongolia";"Other energy storage";36,64;71;0;123;40,76;33;0;123
"CN";"CN95";"Kunming";"Other energy storage";30,82;86;0;123;19,61;80;0;123
"CN";"CN98";"Lanzhou";"Other energy storage";79,79;34;1;59;47,86;19;5,05;8
"ID";"ID102";"Tasikmalaya";"Other energy storage";0;176;0;123;0;176;0;123
"ID";"ID107";"Yogyakarta";"Other energy storage";22,6;110;0;123;6,59;109;0;123
"ID";"ID109";"Gorontalo";"Other energy storage";20,89;115;0;123;4,84;115;0;123
"ID";"ID14";"Bogor";"Other energy storage";29,45;90;0;123;17,03;85;0;123
"ID";"ID2";"Balikpapan";"Other energy storage";6,51;157;0;123;0,12;157;0;123
"ID";"ID27";"Denpasar";"Other energy storage";5,82;159;0;123;0,1;159;0;123
"ID";"ID30";"Gresik";"Other energy storage";8,56;151;0;123;0,29;151;0;123
"ID";"ID33";"Jakarta";"Other energy storage";21,23;114;0;123;5,06;114;0;123
"ID";"ID4";"Bandung";"Other energy storage";15,07;132;0;123;1,36;132;0;123
"ID";"ID41";"Klaten";"Other energy storage";3,42;166;0;123;0,05;166;0;123
"ID";"ID42";"Kudus";"Other energy storage";13,7;136;0;123;1,12;136;0;123
"ID";"ID51";"Magelang";"Other energy storage";3,42;166;0;123;0,05;166;0;123
"ID";"ID52";"Malang";"Other energy storage";17,47;125;0;123;1,91;125;0;123
"ID";"ID55";"Medan";"Other energy storage";6,16;158;0;123;0,11;158;0;123
"ID";"ID7";"Batam";"Other energy storage";15,75;130;0;123;1,46;130;0;123
"ID";"ID70";"Pemalang";"Other energy storage";3,42;166;0;123;0,05;166;0;123
"ID";"ID85";"Semarang";"Other energy storage";26,37;99;0;123;10,38;96;0;123
"ID";"ID88";"Sidoarjo";"Other energy storage";0;176;0;123;0;176;0;123
"ID";"ID9";"Batu";"Other energy storage";12,67;139;0;123;0,54;139;0;123
"ID";"ID91";"Subang";"Other energy storage";29,11;91;0;123;17;86;0;123
"ID";"ID92";"Sukabumi";"Other energy storage";2,05;170;0;123;0,03;170;0;123
"ID";"ID93";"Sumedang";"Other energy storage";9,25;149;0;123;0,31;149;0;123
"ID";"ID95";"Surabaya";"Other energy storage";22,26;111;0;123;6,1;111;0;123
"ID";"ID97";"Tanjung Balai-Meral";"Other energy storage";16,78;127;0;123;1,62;127;0;123
"JP";"JPA01";"Hokkaido";"Other energy storage";71,23;49;2;46;29,15;61;1,52;27
"JP";"JPB02";"Aomori";"Other energy storage";32,88;80;0;123;23,72;70;0;123
"JP";"JPB03";"Iwate";"Other energy storage";37,67;69;0;123;45,98;22;0;123
"JP";"JPB04";"Miyagi";"Other energy storage";85,27;22;4;32;41,99;32;2,23;15
"JP";"JPB05";"Akita";"Other energy storage";31,85;83;0;123;21,69;75;0;123
"JP";"JPB06";"Yamagata";"Other energy storage";33,56;78;0;123;25,23;68;0;123
"JP";"JPB07";"Fukushima";"Other energy storage";68,84;54;1;59;39,99;34;0,85;49
"JP";"JPC08";"Ibaraki";"Other energy storage";81,85;30;8;18;42,62;31;0,72;53
"JP";"JPC09";"Tochigi";"Other energy storage";62,33;64;1;59;37,89;42;0,37;66
"JP";"JPC10";"Gumma";"Other energy storage";84,59;24;4;32;51,89;13;1,19;35
"JP";"JPC19";"Yamanashi";"Other energy storage";67,12;58;1;59;36,16;46;1,09;41
"JP";"JPC20";"Nagano";"Other energy storage";80,82;32;7;21;22,27;72;2,64;12
"JP";"JPD13";"Tokyo";"Other energy storage";93,49;6;143;1;61,38;6;0,76;52
"JP";"JPE15";"Niigata";"Other energy storage";36,3;72;0;123;39,14;37;0;123
"JP";"JPE16";"Toyama";"Other energy storage";26,03;100;0;123;10,3;97;0;123
"JP";"JPE17";"Ishikawa";"Other energy storage";30,14;88;0;123;17,97;83;0;123
"JP";"JPE18";"Fukui";"Other energy storage";65,07;61;1;59;34,4;51;0,94;45
"JP";"JPF21";"Gifu";"Other energy storage";71,92;47;1;59;48,23;18;0,99;44
"JP";"JPF22";"Shizuoka";"Other energy storage";91,44;8;15;14;49,54;16;1,28;31
"JP";"JPF23";"Aichi";"Other energy storage";100;1;52;3;61,76;5;2,14;17
"JP";"JPF24";"Mie";"Other energy storage";63,01;62;1;59;38,26;40;0,2;67
"JP";"JPG25";"Shiga";"Other energy storage";71,23;49;4;32;33,18;56;0,68;55
"JP";"JPG26";"Kyoto";"Other energy storage";86,3;18;26;8;35,22;50;1,24;33
"JP";"JPG27";"Osaka";"Other energy storage";96,23;3;45;4;69,97;1;1,15;38
"JP";"JPG29";"Nara";"Other energy storage";34,59;75;0;123;32,1;58;0;123
"JP";"JPG30";"Wakayama";"Other energy storage";32,19;82;0;123;22,01;74;0;123
"JP";"JPH31";"Tottori";"Other energy storage";30,48;87;0;123;18,98;81;0;123
"JP";"JPH32";"Shimane";"Other energy storage";67,47;57;1;59;18,51;82;7,63;4
"JP";"JPH33";"Okayama";"Other energy storage";84,25;26;4;32;38,91;38;2,24;14
"JP";"JPH34";"Hiroshima";"Other energy storage";77,74;37;3;40;45,13;25;0,93;46
"JP";"JPH35";"Yamaguchi";"Other energy storage";81,85;30;4;32;37,19;44;2,22;16
"JP";"JPI36";"Tokushima";"Other energy storage";61,64;65;1;59;12,63;90;1,62;24
"JP";"JPI37";"Kagawa";"Other energy storage";21,23;114;0;123;5,06;114;0;123
"JP";"JPI38";"Ehime";"Other energy storage";68,15;56;2;46;33,84;53;0,81;51
"JP";"JPI39";"Kochi";"Other energy storage";89,38;12;9;16;33,62;54;29,4;1
"JP";"JPJ40";"Fukuoka";"Other energy storage";77,4;38;3;40;42,95;29;1,01;43
"JP";"JPJ41";"Saga";"Other energy storage";94,52;4;6;22;59,32;7;18,98;3
"JP";"JPJ42";"Nagasaki";"Other energy storage";78,08;36;1;59;45,86;23;2,32;13
"JP";"JPJ43";"Kumamoto";"Other energy storage";23,29;108;0;123;6,93;107;0;123
"JP";"JPJ44";"Oita";"Other energy storage";31,51;84;0;123;20,17;78;0;123
"JP";"JPJ45";"Miyazaki";"Other energy storage";34,25;76;0;123;26,28;64;0;123
"JP";"JPJ46";"Kagoshima";"Other energy storage";35,62;73;0;123;35,78;48;0;123
"JP";"JPJ47";"Okinawa";"Other energy storage";34,93;74;0;123;33,2;55;0;123
"KH";"KH2";"Kampong Saom";"Other energy storage";3,42;166;0;123;0,05;166;0;123
"KH";"KH3";"Phnom Penh";"Other energy storage";23,63;107;0;123;7,06;106;0;123
"KP";"KP14";"Sariwon";"Other energy storage";16,1;129;0;123;1,48;129;0;123
"KP";"KP2";"Haeju";"Other energy storage";15,07;132;0;123;1,36;132;0;123
"KP";"KP3";"Hamhung";"Other energy storage";2,05;170;0;123;0,03;170;0;123
"KR";"KR011";"Seoul";"Other energy storage";82,88;28;74;2;32,35;57;0,87;48
"KR";"KR012";"Incheon";"Other energy storage";91,44;8;8;18;56,95;10;1,36;29
"KR";"KR021";"Busan";"Other energy storage";93,49;6;8;18;58,02;9;2,01;19
"KR";"KR022";"Ulsan";"Other energy storage";77,4;38;2;46;45,05;26;1,24;33
"KR";"KR023";"Gyeongsangnam-do";"Other energy storage";85,96;19;4;32;62,15;4;1,17;36
"KR";"KR031";"Daegu";"Other energy storage";68,49;55;2;46;37,71;43;0,6;58
"KR";"KR032";"Gyeongsangbuk-do";"Other energy storage";71,23;49;3;40;36,18;45;0,71;54
"KR";"KR041";"Gwangju";"Other energy storage";90,07;10;4;32;69,07;2;1,98;20
"KR";"KR042";"Jeollabuk-do";"Other energy storage";85,27;22;3;40;58,08;8;1,61;25
"KR";"KR043";"Jeollanam-do";"Other energy storage";89,04;13;5;26;43,74;27;3,01;10
"KR";"KR051";"Daejeon";"Other energy storage";83,22;27;22;10;35,8;47;1,06;42
"KR";"KR052";"Chungcheongbuk-do";"Other energy storage";75;44;2;46;43,2;28;0,83;50
"KR";"KR053";"Chungcheongnam-do";"Other energy storage";88,01;16;4;32;62,61;3;1,31;30
"KR";"KR061";"Gangwon-do";"Other energy storage";80,82;32;3;40;38,32;39;2,11;18
"KR";"KR071";"Jeju-do";"Other energy storage";36,99;70;0;123;45,35;24;0;123
"LA";"LA4";"Vientiane";"Other energy storage";6,85;156;0;123;0,18;156;0;123
"MM";"MM18";"Yangon";"Other energy storage";0,68;174;0;123;0,02;174;0;123
"MM";"MM5";"Mandalay";"Other energy storage";0,68;174;0;123;0,02;174;0;123
"MN";"MN1";"Ulaanbaatar";"Other energy storage";17,12;126;0;123;1,71;126;0;123
"MY";"MY1";"Alor Setar";"Other energy storage";18,15;123;0;123;2,18;123;0;123
"MY";"MY12";"Kota Kinabalu";"Other energy storage";24,66;104;0;123;9,15;101;0;123
"MY";"MY13";"Kuala Lumpur";"Other energy storage";33,22;79;0;123;24,48;69;0;123
"MY";"MY14";"Kuala Terengganu";"Other energy storage";5,48;160;0;123;0,07;160;0;123
"MY";"MY15";"Kuantan";"Other energy storage";13,01;138;0;123;0,7;138;0;123
"MY";"MY16";"Kuching";"Other energy storage";20,21;117;0;123;3,77;117;0;123
"MY";"MY17";"Kulim";"Other energy storage";26,71;98;0;123;10,73;95;0;123
"MY";"MY19";"Melaka";"Other energy storage";20,55;116;0;123;4,62;116;0;123
"MY";"MY2";"Batu Pahat";"Other energy storage";25,34;102;0;123;9,69;99;0;123
"MY";"MY21";"Pasir Gudang";"Other energy storage";13,36;137;0;123;0,91;137;0;123
"MY";"MY22";"Rawang";"Other energy storage";8,9;150;0;123;0,3;150;0;123
"MY";"MY24";"Seremban";"Other energy storage";19,52;119;0;123;3,11;119;0;123
"MY";"MY25";"Sibu";"Other energy storage";2,05;170;0;123;0,03;170;0;123
"MY";"MY26";"Sungai Petani";"Other energy storage";33,9;77;0;123;26,24;65;0;123
"MY";"MY27";"Taiping";"Other energy storage";14,04;135;0;123;1,15;135;0;123
"MY";"MY29";"Sandakan";"Other energy storage";0,68;174;0;123;0,02;174;0;123
"MY";"MY3";"Bintulu";"Other energy storage";6,85;156;0;123;0,18;156;0;123
"MY";"MY4";"Bukit Mertajam";"Other energy storage";27,74;95;0;123;11,98;92;0;123
"MY";"MY5";"Butterworth";"Other energy storage";28,42;93;0;123;13,78;89;0;123
"MY";"MY6";"Gelugor";"Other energy storage";27,05;97;0;123;11,58;94;0;123
"MY";"MY7";"George Town";"Other energy storage";23,97;106;0;123;7,75;104;0;123
"MY";"MY8";"Ipoh";"Other energy storage";28,08;94;0;123;12,17;91;0;123
"MY";"MY9";"Johor Bahru";"Other energy storage";18,84;121;0;123;2,72;121;0;123
"PH";"PH1";"Angeles";"Other energy storage";0,68;174;0;123;0,02;174;0;123
"PH";"PH12";"Cebu";"Other energy storage";12,33;140;0;123;0,47;140;0;123
"PH";"PH15";"Davao";"Other energy storage";7,88;153;0;123;0,22;153;0;123
"PH";"PH18";"General Santos";"Other energy storage";4,79;162;0;123;0,06;162;0;123
"PH";"PH2";"Bacolod";"Other energy storage";25,68;101;0;123;9,82;98;0;123
"PH";"PH21";"Iloilo";"Other energy storage";11,64;142;0;123;0,43;142;0;123
"PH";"PH29";"Lucena";"Other energy storage";4,79;162;0;123;0,06;162;0;123
"PH";"PH3";"Baguio";"Other energy storage";7,53;154;0;123;0,21;154;0;123
"PH";"PH32";"Manila";"Other energy storage";63,01;62;1;59;7,23;105;20,75;2
"PH";"PH35";"Olongapo";"Other energy storage";10,27;146;0;123;0,33;146;0;123
"PH";"PH41";"San Pablo";"Other energy storage";8,22;152;0;123;0,25;152;0;123
"PH";"PH46";"Tarlac";"Other energy storage";10,62;145;0;123;0,38;145;0;123
"PH";"PH49";"San Carlos";"Other energy storage";9,59;148;0;123;0,32;148;0;123
"PH";"PH5";"Batangas";"Other energy storage";19,86;118;0;123;3,23;118;0;123
"PH";"PH50";"San Carlos";"Other energy storage";9,59;148;0;123;0,32;148;0;123
"PH";"PH51";"San Fernando";"Other energy storage";18,15;123;0;123;2,18;123;0;123
"PH";"PH52";"San Fernando";"Other energy storage";18,15;123;0;123;2,18;123;0;123
"PH";"PH9";"Cagayan de Oro";"Other energy storage";16,44;128;0;123;1,57;128;0;123
