Organization Name,Organization Name URL,Full Description,Industries,Headquarters Location,Description,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Exit Date,Exit Date Precision,Trademarks Registered,Monthly Visits,Active Tech Count,Total Products Active,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Downloads Last 30 Days,Most Popular Patent Class,Most Popular Trademark Class,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Number of Funding Rounds,Last Funding Date,Headquarters Regions,Estimated Revenue Range,Top 5 Investors,Most Recent Valuation Range,Date of Most Recent Valuation,Patents Granted,IPO Status,Postal Code,Founded Date,Founded Date Precision,Company Type,Website,LinkedIn,Number of Exits,Number of Exits (IPO),Industry Groups,Number of Founders,Founders,Number of Employees,Funding Status,Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,CB Rank (Organization),CB Rank (Company),Hub Tags,Number of Sub-Orgs,Diversity Spotlight (US Headquarters Only),Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Diversity Investments,Number of Lead Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks)
Digital Agriculture Services,https://www.crunchbase.com/organization/digital-agriculture-services,"DAS applies machine learning and AI to develop rural data-powered solutions aimed at transforming the way rural assets are assessed, valued, and monitored. The company came to life in 2017 in partnership with the Commonwealth Scientific and Industrial Research Organisation.","Agriculture, AgTech, Artificial Intelligence (AI), Information Technology, Machine Learning","Melbourne, Victoria, Australia",Digital Agriculture Services is an AI company that provides rural intelligence platform for businesses and governments.,9575000,AUD,6721853,,,,,4,,9575000,AUD,6721853,,,,3000000,AUD,2006235,5,2023-03-14,"Asia-Pacific (APAC), Australasia",$1M to $10M,"CSIRO, TELUS Ventures, Startmate, Nutrien Ag Solutions, IAG Firemark Ventures",,,,Private,3000,2017-01-01,day,For Profit,http://www.digitalagricultureservice.com,https://www.linkedin.com/company/digital-agriculture-services-pty-ltd/,,,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",3,"Anthony Willmott, Jonathon Clark, Rob Mellor",11-50,,Venture - Series Unknown,3000000,AUD,2006235,Venture - Series Unknown,3,5,,,"60,097","59,817",,,,,,,,,,,,
Yinengtong,https://www.crunchbase.com/organization/yi-neng-tong,"Yinengtong is an intelligent voice system developer. Based on search engine, machine learning, deep learning, big data analysis and other technologies, it has developed a smart Bluetooth headset that can help users arrange daily life, work and wide application through voice interaction. Intelligent hardware such as robots, smart homes, and wearable devices.","Artificial Intelligence (AI), Machine Learning, Robotics, Software","Suzhou, Jiangsu, China",Yinengtong is an intelligent voice system developer.,44000000,CNY,6721141,,,,,,,44000000,CNY,6721141,,,,30000000,CNY,4481663,4,2019-02-28,Asia-Pacific (APAC),,"Oriza Holdings, Zhengxuan Investment, Changyu Capital",,,,Private,,2015-01-01,year,For Profit,http://kalamodo.com/,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",1,Liu Yusong,11-50,Early Stage Venture,Series A,30000000,CNY,4481663,Series A,1,3,,,"136,302","135,008",,,,,,,,,,,,
IRYSTEC,https://www.crunchbase.com/organization/irystec,"IRYSTEC is a startup company, incubated at TandemLaunch Inc., leading the perceptual computational display technology. Our talented team of scientists and engineers along with our excellent advisory board in computer vision, physics and human visual system (HVS) are revolutionizing the natural visual experience of the future.  IRYSTEC builds ambient intelligent, perceptual software products customized for every individual. We make your displays look the best to you.","Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Enterprise Software","Montréal, Quebec, Canada",IRYSTEC is a startup company leading the perceptual computational display technology. ,8700000,CAD,6711798,2020-04-01,month,4,,18,16,8700000,CAD,6711798,,Education; Cryptography; Display; Advertising; Seals,Scientific and electric apparatus and instruments,6500000,CAD,5020414,5,2018-06-06,,$1M to $10M,"BDC Venture Capital, Creative Destruction Lab (CDL), TandemLaunch, BDC Capital Corporation, Whitecap Venture Partners",,,7,Private,H4C 2K1,2015-01-01,year,For Profit,http://irystec.com,https://www.linkedin.com/company/irys-tec,,,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software",2,"Afsoon Soudi, Tara Akhavan",1-10,M&A,Series A,6500000,CAD,5020414,Series A,3,8,,Was Acquired,"81,962","81,506",,,,,,,,,,,,
Tempus Energy,https://www.crunchbase.com/organization/tempus-energy,"Tempus Energy is a clean-tech start-up, established to exploit a disruptive technology and business model. The company's technology uses AI and smart algorithms to control and optimize when flexible assets use energy.  By predicting volatility in carbon intensity and market prices we allow customers to reduce their energy costs - while simultaneously enhancing their use of renewables.  Tempus Energy has experience working with SME’s and large business customers to identify and unlock flexible assets. The company was founded in 2012.","Artificial Intelligence (AI), CleanTech, Employment, Energy, Technical Support","London, England, United Kingdom","Tempus Energy is a clean-tech start-up, established to exploit a disruptive technology and business model.",6709848,USD,6709848,,,0,,11,6,6709848,USD,6709848,,Generation; Conversion Or Distribution Of Electric Power,,120000,USD,120000,3,2019-12-05,"Europe, Middle East, and Africa (EMEA)",$1M to $10M,Techstars,,,1,Private,NW1 7EA,2012-01-01,year,For Profit,https://tempusenergy.com/,https://www.linkedin.com/company/tempus-energy-limited,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Information Technology, Other, Professional Services, Science and Engineering, Software, Sustainability",1,Sara Bell,11-50,Seed,Seed,120000,USD,120000,Seed,1,1,,,"117,003","116,069",,,,,,,,,,,,
PT Info,https://www.crunchbase.com/organization/pt-info,"PT Info produces robot products. Their products include mini desktop robots, commercial robots, and reception service robots. They also provide production, sales, research, and development services.","Artificial Intelligence (AI), Robotics","Putuo, Shanghai, China",PT Info is a developer of artificial intelligence robot.,43000000,CNY,6707336,,,,,5,,43000000,CNY,6707336,,,,10000000,CNY,1502890,3,2016-07-01,Asia-Pacific (APAC),,"LeBox Capital, South River Capital, Maizijinfu",,,,Private,,2015-04-09,day,For Profit,http://www.ptinfous.com/,https://www.linkedin.com/company/%E4%B8%8A%E6%B5%B7%E4%BA%BA%E6%99%BA%E4%BF%A1%E6%81%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",1,Zhimin Xia,1-10,Early Stage Venture,Series A,10000000,CNY,1502890,Series A,1,3,,,"127,248","126,127",,,,,,,,,,,,
Trendi,https://www.crunchbase.com/organization/trendy-vending,"Trendi develops robotic and product solutions for the food and beverage industry. Trendi focuses on making healthy plant-based foods more accessible, rescuing avoidable food loss at the source, and upcycling it into nutritious shelf-stable products.  The company was in 2019 and based in Vancouver, British Columbia.","Artificial Intelligence (AI), Food and Beverage, Food Processing, Nutrition, Robotics, Vending and Concessions","Vancouver, British Columbia, Canada",We use AI-driven robotics to help the far and food industry rescue and upcycle food waste into delicious products.,8450000,CAD,6704927,,,2,,11,,8450000,CAD,6704927,,"Opening, Closing Or Cleaning Bottles, Jars Or Similar Containers",Machines and machine tools,6200000,CAD,4880775,3,2022-06-09,,$1M to $10M,"Newchip Accelerator, WGG Partners, Vestech Partners",,,2,Private,,2019-08-06,day,For Profit,https://trendi.com,https://www.linkedin.com/company/trenditech/,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Food and Beverage, Hardware, Health Care, Science and Engineering, Software",2,"Carissa Campeotto, Craig McIntosh",51-100,Seed,Seed,6200000,CAD,4880775,Seed,2,3,,,"56,505","56,262",,,,,,,,,,,,
Wicket Labs,https://www.crunchbase.com/organization/wicket-labs-inc,"The mission at Wicket Labs is to level the playing field for media companies in an arena where data determines the winners. The founding team is well positioned with over 40 years of combined experience working for and with the biggest media companies in the world. We are building the Wicket Scorecard as the only audience insights platform for media companies who need unique insights into their video business that drive more informed decision making and better results. Wicket Labs is a Seattle based company with a commitment to integrity, diversity, empathy, and curiosity. We are looking for colleagues, partners and customers to join our growing team.","Advertising, Analytics, Big Data, Business Intelligence, Data Integration, Data Visualization, Digital Media, Media and Entertainment, Predictive Analytics, Software","Seattle, Washington, United States",Empowering big-data depts for media companies. An audience insights platform providing unique insights leading to increased audience LTV.,6700000,USD,6700000,2022-02-03,day,,,14,,6700000,USD,6700000,,,,1900000,USD,1900000,3,2020-03-26,"Greater Seattle Area, West Coast, Western US",$1M to $10M,"Madrona, WestRiver Group, Divergent Ventures",$10M to $50M,2018-07-16,,Private,98104,2016-02-23,day,For Profit,https://www.wicketlabs.com,https://www.linkedin.com/company/wicket-labs-inc,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Media and Entertainment, Sales and Marketing, Software",3,"Eric Knutson, Ian Blaine, Marty Roberts",1-10,M&A,Venture - Series Unknown,1900000,USD,1900000,Venture - Series Unknown,2,3,,Was Acquired,"93,746","93,149",,,,,,,,,,,,
OpenPipe,https://www.crunchbase.com/organization/openpipe,OpenPipe is an artificial intelligence platform that empowers software developers to construct datasets and refine prompts using a cost-effective model. The platform works by automatically capturing existing prompts and completions and then using them to fine-tune a drop-in replacement.,"Artificial Intelligence (AI), Information Technology, SaaS, Software Engineering","San Francisco, California, United States",OpenPipe is an AI platform that enables software developers to build datasets and fine-tune prompts with a more affordable model.,6700000,USD,6700000,,,,"5,105",30,,6700000,USD,6700000,,,,6700000,USD,6700000,2,2024-03-26,"San Francisco Bay Area, West Coast, Western US",,"Y Combinator, Costanoa Ventures, Lombardstreet Ventures, Tom Preston-Werner, Logan Kilpatrick",,,,Private,,2023-01-01,year,For Profit,https://www.openpipe.ai/,https://www.linkedin.com/company/openpipe/,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,"David Corbitt, Kyle Corbitt",1-10,Seed,Seed,6700000,USD,6700000,Seed,2,6,,,"114,180","113,301",,,,,,,,,,,,
QED Technique,https://www.crunchbase.com/organization/qed-technique,"QED Technique is a developer of medical imaging artificial intelligence analysis technology and an online medical platform. The company's platform uses big data analysis technology, image recognition technology, and computer deep learning capabilities to convert massive data into accurate and efficient diagnostic capabilities that can achieve early warning, intervention, and treatment, enabling doctors to improve their work efficiency.","Artificial Intelligence (AI), Biotechnology, Image Recognition, Medical","Beijing, Beijing, China",QED Technique focuses on medical image artificial intelligence analysis technologies.,44500000,CNY,6690476,,,,,9,,44500000,CNY,6690476,,,,20000000,CNY,2967065,3,2017-07-27,Asia-Pacific (APAC),,"Shunxi Fund, Csg Smart Science & Technology, Huqiu Yiliao",,,,Private,,2006-02-23,day,For Profit,http://www.qed-tec.com/,https://www.linkedin.com/company/%E5%8C%97%E4%BA%AC%E9%9B%85%E6%A3%AE%E7%A7%91%E6%8A%80%E5%8F%91%E5%B1%95%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1,Hui Chen,11-50,Early Stage Venture,Series A,20000000,CNY,2967065,Series A,,3,,,"133,709","132,471",,,,,,,,,,,,
PGV,https://www.crunchbase.com/organization/pgv,"PGV believe that self-care in the brain will be possible by measuring your own brain waves at every point in the life cycle, understanding its meaning, and using it. We expect that using a PGV device to measure EEG and reading it using AI analysis will encourage self-care and contribute to our own lives.","3D Technology, Android, Artificial Intelligence (AI), Machine Learning","Tokyo, Tokyo, Japan",PGV is willing to move forward to create a bright future with these thoughts.,730400000,JPY,6687945,,,,,2,,730400000,JPY,6687945,,,,150000000,JPY,1398631,5,2020-07-14,Asia-Pacific (APAC),Less than $1M,"SMBC Venture Capital, Mitsubishi UFJ Capital, Mizuho Capital, Osaka University Venture Capital, NOK",,,,Private,,2016-09-01,day,For Profit,http://www.pgv.co.jp/,https://www.linkedin.com/company/pgv-inc,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Mobile, Platforms, Science and Engineering, Software",1,Tsuyoshi Sekitani,1-10,,Venture - Series Unknown,150000000,JPY,1398631,Venture - Series Unknown,1,8,,,"82,269","81,810",,,,,,,,,,,,
StethoMe,https://www.crunchbase.com/organization/stethome,"StethoMe, an AI startup focussed on the world of healthcare and telemedicine.  StethoMe is the first system that detects abnormalities in the respiratory system. StethoMe relies on medical AI algorithms (CE 2274) working together with a wireless stethoscope and dedicated application. The electronic StethoMe stethoscope is a precision medical device intended for performing auscultation of the respiratory system and heart. The stethoscope connects to the smartphone via Bluetooth and enables making high quality recordings of auscultation sounds in a dedicated application. After the examination is finished, the sounds recorded are sent to the physician’s audiovisual panel where a unique sound StethoMe AI analysis preview is provided.  StethoMe AI is the certified medical system intended for sound analysis supporting the diagnostic process. The system relies on artificial intelligence algorithms. It maximizes the treatment efficiency and increases the reliability of diagnosis. StethoMe AI detects pathological sounds in the respiratory system of children with high accuracy and provides information automatically about respiratory and heart rates. StethoMe ensures also control over examination quality thanks to it can be used by both patients at their homes and by medical centers that provide telemedicine services. The device and AI algorithms have been certified in EU as a class 2a medical device (CE2274). The StethoMe project can be implemented thanks to the trust of investors - SpeedUp Group, Programa.pl, TDJ Pitango Ventures and Manta Ray VC. Main achievements: - Baillie Gifford Discovery Competition - Winner, 2019 - EC2VC Pitch Competition - Winner, 2019 - IOT/WT Innovation World Cup, Healthcare - Winner, 2018 - Startup World Cup & Summit - European Winner, BioTech Award, 2018 - CESawards - Best Social Impact Startup, Best Newcomer, 2017  - Future X Healthcare start-up Award - 3rd Place Winner, Audience Award, 2017   - Hardware Massive CEE - Winner, 2017  - Philips Innovation Challenge - Champion Award, 2016","Artificial Intelligence (AI), Fitness, Health Care, Medical Device","Poznan, Wielkopolskie, Poland",AI-powered healthcare. Automatic and remote lung and heart screening,7899174,USD,7899174,,,2,"5,017",96,,6687174,USD,6687174,169,,Scientific and electric apparatus and instruments,1212000,USD,1212000,6,2020-11-17,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$1M to $10M,"Google for Startups, Manta Ray Ventures, SpeedUp Venture Capital Group, Movens Capital, TDJ Pitango Ventures",,,0,Private,60-101,2015-05-01,month,For Profit,http://StethoMe.com/,https://www.linkedin.com/company/StethoMe,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software, Sports",5,"Honorata Hafke-Dys, Jędrzej Kocinski, Marcin Szajek, Paweł Elbanowski, Wojciech Radomski",11-50,Early Stage Venture,Grant,2500000,USD,2500000,Series A,3,8,,,"28,024","27,953",,,,,,,,,,,,
Fermify,https://www.crunchbase.com/organization/fermify,Fermify is to domesticate microorganisms and build a super simple and fully automated production platform to address the issue of large-scale milk protein production.,"Artificial Intelligence (AI), Biopharma, Biotechnology","Gerasdorf Bei Wien, Niederosterreich, Austria",Fermify is to domesticate microorganisms and build a super simple and fully automated production platform.,6683532,USD,6683532,,,,80,3,,6683532,USD,6683532,,,,1500000,EUR,1683532,3,2023-07-13,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$1M to $10M,"Kale United, PUSH VC, Simon Capital, Climentum Capital, BackBone Ventures",,,,Private,,2021-01-01,year,For Profit,https://www.fermify.org/,https://www.linkedin.com/company/fermify/,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,11-50,,Corporate Round,1500000,EUR,1683532,Corporate Round,3,13,,,"26,042","25,978",,,,,,,,,,,,
Eneida,https://www.crunchbase.com/organization/eneida-wireless-sensors,"Eneida designs and develops smart sensors and artificial intelligence applications for resilient and agile low voltage grid. Its product called Deep Grid is a collaborative energy IoT platform for the remote and online optimization of the low voltage network. The company aims to help electric utilities to make the most of their low voltage network. Eneida was founded in 2012 and is headquartered in  Coimbra, Portugal.","Artificial Intelligence (AI), Clean Energy, Energy Efficiency, Power Grid, Wireless","Coimbra, Coimbra, Portugal",Eneida designs and develops smart sensors and artificial intelligence applications for resilient and agile low voltage grid.,5650000,EUR,6682867,,,3,,54,16,5650000,EUR,6682867,,,Scientific and electric apparatus and instruments,4400000,EUR,5155243,4,2020-10-16,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$1M to $10M,"EIT InnoEnergy, Portugal Ventures, Korys, HCapital Partners, 200M",,,0,Private,3030-199,2012-01-01,year,For Profit,http://www.eneida.io,http://www.linkedin.com/company/276262,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Hardware, Mobile, Science and Engineering, Software, Sustainability",1,Carlos Pina Teixeira,11-50,Early Stage Venture,Series A,4400000,EUR,5155243,Series A,3,5,,,"41,766","41,628",,,,,,,,,,,,
dessIA,https://www.crunchbase.com/organization/dessia,DessIA uses augmented engineering software powered by AI to reduce product development lead time. The company's platform provides bots that help engineers design mechanical systems.  The Bots help engineers and architects in the early stages of the development process by swiftly producing thousands of architectures and determining the optimum configurations satisfying sustainability and profitability criteria.,"Artificial Intelligence (AI), Software","Paris, Ile-de-France, France",DessIA is a software designing company that uses artificial intelligence technology.,5500000,EUR,6679321,,,,,44,,5500000,EUR,6679321,,,,,,,2,2023-01-16,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,"Bpifrance, Boeing, Supernova Invest, GO CAPITAL, Matterwave Ventures",,,,Private,,2017-01-01,year,For Profit,https://dessia.tech/,https://www.linkedin.com/company/dessia/,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,"Pierre-emmanuel Dumouchel, Steven Masfaraud",11-50,,Venture - Series Unknown,,,,Venture - Series Unknown,1,6,,,"47,142","46,980",,,,,,,,,,,,
Josef,https://www.crunchbase.com/organization/josef,"Josef is a legal platform that empowers lawyers to automate, build, and launch their own legal chatbots or services. The platform works across the legal industry from top-tier commercial firms to government to community legal centres and across the United States, Europe, and ANZ. Josef mission is to make legal services more accessible and works for everyone. It was founded in 2017 and is headquartered in Melbourne, VIC, Australia.","Artificial Intelligence (AI), Legal, Legal Tech, Software","Melbourne, Victoria, Australia",Josef is a game-changing no-code and AI platform that puts the power to create digital legal tools in the hands of legal professionals.,6674663,USD,6674663,,,,"2,539",42,12,6674663,USD,6674663,,,,5200000,AUD,3475395,4,2022-11-29,"Asia-Pacific (APAC), Australasia",$1M to $10M,"Carthona Capital, OIF Ventures, Flying Fox Ventures, Jelix Ventures, Saniel Ventures",,,,Private,3000,2017-01-01,year,For Profit,https://joseflegal.com,https://www.linkedin.com/company/joseflegal,,,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",3,"Kirill Kliavin, Sam Flynn, Tom Dreyfus",11-50,Seed,Seed,5200000,AUD,3475395,Seed,1,7,,,"107,810","107,027",,,,,,,,,,,,
Pivigo,https://www.crunchbase.com/organization/pivigo,"Data is and will continue to change our lives. It is generated by us, for us and around us. What will be your role in harnessing it and understanding its value? At Pivigo, we love data, and we are passionate about supporting and connecting people. We support our client organisations with access to the best and brightest freelance data scientists globally, to work on short term projects. We also run Europe's largest data science training programme S2DS - Science to Data Science. Over the past six years, we have completed over 170 projects with clients such as Royal Mail, AstraZeneca, British Gas, Barclays, M&S and PwC.","Artificial Intelligence (AI), Big Data, Data Mining, Information Services, Information Technology, Machine Learning, Professional Services, Software","Sheffield, Sheffield, United Kingdom","Data is and will continue to change our lives. It is generated by us, for us and around us.",5086000,GBP,6673386,,,4,97,27,22,5086000,GBP,6673386,,,Education; entertainment,1500000,GBP,1846261,7,2023-01-31,"Europe, Middle East, and Africa (EMEA)",$1M to $10M,"Angel Academe, NPIF – Mercia Equity Finance, Merian Ventures, StreetEdge Capital, QVentures",,,0,Private,S1 2BJ,2013-01-01,year,For Profit,http://www.pivigo.com/,https://www.linkedin.com/company/pivigo-academy,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",2,"Jason Muller, Kim Nilsson",11-50,Seed,Seed,1500000,GBP,1846261,Seed,2,7,,,"67,658","67,327",,,,,,,,,,,,
xaitment,https://www.crunchbase.com/organization/x-aitment,"xaitment develops and sells artificial intelligence (AI) software for video games and simulation developers. It offers xaitMap, an AI SDK that provides automatic navigational mesh generation, as well as pathfinding and local steering for single and crowd movement; xaitControl, an AI SDK that offers character behavior modeling; xaitKnow, an AI SDK that allows to develope knowledge modeling for the game world and to manage the knowledge within that world; and xaitThink, an AI SDK that allows to develop high-level behavior modeling for a game.  xaitment also provides services, such as help desk support, onsite support, and SDK updates, as well as creates project specific features. It serves game studios, defense/simulation, middleware partners, technology partners, and academic partners.  Andreas Gerber founded xaitment in 2004, with its headquarters in Quierschied in Germany. It has additional offices in the United States, Germany, England, China, Korea, and Japan.","Artificial Intelligence (AI), Gamification, Gaming, Machine Learning, Software, Video Games","Quierschied, Saarland, Germany",xaitment develops and sells artificial intelligence (AI) software for video games and simulation developers.,6670000,USD,6670000,,,,,5,5,6670000,USD,6670000,,,,3040000,USD,3040000,2,2010-08-31,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Less than $1M,"Saarländische Wagnisfinanzierungsgesellschaft, Triangle Venture Capital Group",,,,Private,66287,2004-01-01,year,For Profit,http://www.xaitment.com,https://www.linkedin.com/company/xaitment-gmbh/,,,"Artificial Intelligence (AI), Data and Analytics, Gaming, Science and Engineering, Software",1,Andreas Gerber,11-50,,Venture - Series Unknown,3040000,USD,3040000,Venture - Series Unknown,1,2,,,"745,334","721,421",,,,,,,,,,,,
Clairity,https://www.crunchbase.com/organization/clairity-inc,"Clairity is an AI/ML company focused on shifting the value of medical imaging from pure diagnosis to prediction and prevention. Clairity’s work falls into the domain of radiomics, which is similar to genomics, but instead of using data from the genome to predict risk, Clairity extracts data from clinical images. The company was founded in 2021 and is based in Austin, Texas, United States.","Artificial Intelligence (AI), Health Care, Machine Learning, Software","Austin, Texas, United States",Clairity is an AI/ML company focused on shifting the value of medical imaging from pure diagnosis to prediction and prevention.,6666685,USD,6666685,,,0,878,19,,6666685,USD,6666685,,,Scientific and technological services,6666685,USD,6666685,1,2022-10-17,Southern US,,,,,0,Private,78701,2021-01-01,year,For Profit,https://clairity.com/,https://www.linkedin.com/company/clairity-inc/,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",1,Constance Lehman,11-50,,Venture - Series Unknown,6666685,USD,6666685,Venture - Series Unknown,,,,,"42,946","42,802",,,Women Founded,,,,,,,,,
Downstream,https://www.crunchbase.com/organization/downstream-5199,"Downstream Impact, now part of Jungle Scout, is an Amazon advertising software platform which allows brands to better measure, manage, and optimize their presence on Amazon. Founded in 2017 by former Amazon employees Connor Folley and Salim Hamed, Downstream’s powerful AI-driven algorithms help brands capitalize on the explosive growth of Amazon’s explosive ad business — and all the complexity, competition, and opportunity it involves.","Advertising, Machine Learning, Marketing, SEM, Software","Seattle, Washington, United States",Downstream is an enterprise-ready software solution that helps large brands and agencies automate and optimize their advertising campaigns.,6655000,USD,6655000,2021-03-04,day,2,"4,074",18,12,6655000,USD,6655000,,,Scientific and technological services,,,,4,2020-04-01,"Greater Seattle Area, West Coast, Western US",$1M to $10M,"Techstars, Alumni Ventures, Haystack, Techstars Ventures, AperiamVentures",,,0,Private,98104,2017-11-15,day,For Profit,http://downstreamimpact.com/,https://www.linkedin.com/company/downstreaminc/,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Software",3,"Connor Folley, Greg Mercer, Salim Hamed",11-50,M&A,Venture - Series Unknown,,,,Venture - Series Unknown,2,14,,Was Acquired,"45,082","44,929",,,,,,,,,,,,
Edge Intelligence Software,https://www.crunchbase.com/organization/justone-database-inc,"Edge Intelligence has developed the industry’s first distributed analytics platform built for both edge computing and hybrid cloud environments. It provides enterprises, communication service providers and government entities with the fastest, easiest way to analyze vast amounts of geographically distributed data.  Our intelligent edge software enables near real-time insight from data whether it is seconds or years old.  Customers gain the intelligence required to be successful with their digital transformation efforts today and into the future.   Headquartered in Boston, Massachusetts with research & development in Bristol, England, we are committed to solving the most difficult challenges at the cornerstone of big data, fog/edge computing, distributed machine learning and data warehousing. Customers benefit from our proven production platform and patented technology by achieving desired business outcomes for Internet of Things (IoT), customer/supplier analytics, network alerting, cybersecurity and surveillance initiatives.","Analytics, Big Data, Developer Platform, Internet of Things, Machine Learning, Software","Boston, Massachusetts, United States",Edge Intelligence has developed a distributed analytics platform built for edge computing and hybrid cloud environments. ,6650000,USD,6650000,2021-08-17,day,,18,14,,6650000,USD,6650000,,,,3000000,USD,3000000,6,2018-09-25,"Greater Boston Area, East Coast, New England",$1M to $10M,"AME Cloud Ventures, Wellington Partners, Talis Capital, Morado Ventures, Farzad Nazem",$10M to $50M,2018-09-26,,Private,02111,2010-04-28,day,For Profit,https://www.edgeintelligence.com/,https://www.linkedin.com/company/edge-intelligence-software-inc./,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Software",3,"Duncan Pauly, Kate Mitchell, Paul McCafferty",11-50,M&A,Seed,3000000,USD,3000000,Seed,1,7,,Was Acquired,"67,060","66,731",,,"Women Founded, Women Led",,,,,,,,,
i-BrainTech,https://www.crunchbase.com/organization/i-brain-aa5b,"Founded in 2019 in Israel, i-BrainTech is a deep tech startup applying state-of-the-art brain training technology to the sports arena. The company develops cutting-edge, brain-training technology that improves athletic performance and supports injured athletes in a successful return to play.  Driven by more than a decade of advanced scientific research, the technology enhances athletes' cognitive abilities and execution of key sports actions. The solution is a video game that athletes control with their brain activity only.","Artificial Intelligence (AI), Health Care, Software, Sports","Tel Aviv-yafo, Tel Aviv, Israel",AI-powered brain-training technology for athletic performance and return to play,6649934,USD,6649934,,,2,"16,728",32,,6649934,USD,6649934,,,Scientific and electric apparatus and instruments,5500000,USD,5500000,3,2022-11-21,"Europe, Middle East, and Africa (EMEA), Middle East",$1M to $10M,"Techstars, Techstars Ventures, Surgery Center Ventures",,,1,Private,6407807,2019-01-01,year,For Profit,https://www.i-brain.tech,https://www.linkedin.com/company/i-braintech/,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software, Sports",2,"Konstantin Sonkin, Yoav Zamir",11-50,Seed,Seed,5500000,USD,5500000,Seed,1,3,,,"41,952","41,814",,,,,,,,,,,,
Fintec Labs,https://www.crunchbase.com/organization/fintec-labs,Fintec Labs is a B2B technology provider to major banking and insurance enterprises in South Africa.  Its flagship product is a best-cost routing engine that gives clients the ability to collect premiums or subscriptions via the most efficient bank- or non-bank channels. Routing is done through a proprietary machine learning module that predicts the optimal outcome and implements the change in a series of action triggers.,"Banking, Financial Services, FinTech, Incubators, Machine Learning","Stellenbosch, NA - South Africa, South Africa",South African financial technology incubator to the largest African insurance- and banking institutions,95000000,ZAR,6629808,2020-04-30,day,,,8,1,95000000,ZAR,6629808,,,,30000000,ZAR,2092050,6,2018-12-18,"Europe, Middle East, and Africa (EMEA)",$1M to $10M,"Absa group (Bank), Willem van Zyl, Daniel van Tonder, Fintec Ventures, Q4 Investments (Pty) Ltd",,,,Private,,2015-05-01,day,For Profit,http://finteclabs.com,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Software",3,"Daniel van Tonder, Guncha Kumar, Willem van Zyl",11-50,M&A,Venture - Series Unknown,30000000,ZAR,2092050,Venture - Series Unknown,3,5,,Was Acquired,"52,655","52,440",,,,,,,,,,,,
