"Province";"Technology";"Relatedness.Density";"Complexity";"RCA";"CPC";"X.Label..CPC.";"Relatedness.Density..CPC.";"RCA..CPC."
"Zeeland";"Other special machines";41,56;15,15;3,37;"F42D";"blasting";7,67;0
"Limburg";"Pharmaceuticals";89,62;93,94;0,52;"A61K";"preparations for medical, dental, or toilet purpos";34,26;0,49
"Limburg";"Pharmaceuticals";89,62;93,94;0,52;"A61P";"specific therapeutic activity of chemical compound";25,93;0,82
"North Brabant";"Pharmaceuticals";17,94;93,94;0,29;"A61K";"preparations for medical, dental, or toilet purpos";10,24;0,28
"North Brabant";"Pharmaceuticals";17,94;93,94;0,29;"A61P";"specific therapeutic activity of chemical compound";6,61;0,21
"Zeeland";"Pharmaceuticals";25,31;93,94;0,53;"A61K";"preparations for medical, dental, or toilet purpos";23,21;0,64
"Zeeland";"Pharmaceuticals";25,31;93,94;0,53;"A61P";"specific therapeutic activity of chemical compound";24,67;0
"Limburg";"Semiconductors";47;75,76;0,42;"H01L";"semiconductor devices; electric solid state device";28,69;0,44
"North Brabant";"Semiconductors";50,24;75,76;1,96;"H01L";"semiconductor devices; electric solid state device";28,66;1,83
"Zeeland";"Semiconductors";37,99;75,76;0,27;"H01L";"semiconductor devices; electric solid state device";25,98;0,28
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"B05C";"apparatus for applying liquids or other fluent mat";27,72;0,42
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"B05D";"processes for applying liquids or other fluent mat";46,32;1,99
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"B32B";"layered products, i.e. products built-up of strata";49,81;1,77
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C23C";"coating metallic material; coating material with m";28,24;1,4
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C23D";"enamelling of, or applying a vitreous layer to, me";25,7;0
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C23F";"non-mechanical removal of metallic material from s";41,98;0
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C23G";"cleaning or de-greasing of metallic material by ch";49,17;0
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C25B";"electrolytic or electrophoretic processes for the ";13,68;0
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C25C";"processes for the electrolytic production, recover";12,38;0
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C25D";"processes for the electrolytic or electrophoretic ";37,8;0
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C25F";"processes for the electrolytic removal of material";16,54;0
"Limburg";"Surface technology, coating";45,62;9,09;1,27;"C30B";"single-crystal growth; unidirectional solidificati";23,7;0
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"B05C";"apparatus for applying liquids or other fluent mat";13,67;0,19
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"B05D";"processes for applying liquids or other fluent mat";9,55;0,45
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"B32B";"layered products, i.e. products built-up of strata";8,22;0,41
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C23C";"coating metallic material; coating material with m";13,89;0,47
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C23D";"enamelling of, or applying a vitreous layer to, me";1,73;0
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C23F";"non-mechanical removal of metallic material from s";9,07;0,42
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C23G";"cleaning or de-greasing of metallic material by ch";8,47;0
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C25B";"electrolytic or electrophoretic processes for the ";4,68;0,51
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C25C";"processes for the electrolytic production, recover";1,51;0
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C25D";"processes for the electrolytic or electrophoretic ";6,46;0,3
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C25F";"processes for the electrolytic removal of material";1,49;0
"North Brabant";"Surface technology, coating";19,93;9,09;0,44;"C30B";"single-crystal growth; unidirectional solidificati";17,19;0,57
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"B05C";"apparatus for applying liquids or other fluent mat";20,3;10,47
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"B05D";"processes for applying liquids or other fluent mat";43,38;3,31
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"B32B";"layered products, i.e. products built-up of strata";42,56;1,19
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C23C";"coating metallic material; coating material with m";28,98;0
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C23D";"enamelling of, or applying a vitreous layer to, me";17,86;0
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C23F";"non-mechanical removal of metallic material from s";43,48;0
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C23G";"cleaning or de-greasing of metallic material by ch";26,17;0
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C25B";"electrolytic or electrophoretic processes for the ";23,37;0
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C25C";"processes for the electrolytic production, recover";21,75;0
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C25D";"processes for the electrolytic or electrophoretic ";17,34;2,82
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C25F";"processes for the electrolytic removal of material";28,76;0
"Zeeland";"Surface technology, coating";41,33;9,09;1,48;"C30B";"single-crystal growth; unidirectional solidificati";12,37;0
"Limburg";"Telecommunications";14,46;87,88;0,48;"G08C";"transmission systems for measured values, control ";13,23;0
"Limburg";"Telecommunications";14,46;87,88;0,48;"H01P";"waveguides; resonators, lines or other devices of ";0,77;0
"Limburg";"Telecommunications";14,46;87,88;0,48;"H01Q";"aerials";10,85;0,44
"Limburg";"Telecommunications";14,46;87,88;0,48;"H04B";"transmission";13,25;0,39
"Limburg";"Telecommunications";14,46;87,88;0,48;"H04H";"broadcast communication";30,23;0,87
"Limburg";"Telecommunications";14,46;87,88;0,48;"H04J";"multiplex communication ";3,82;1,29
"Limburg";"Telecommunications";14,46;87,88;0,48;"H04K";"secret communication; jamming of communication";9,43;0
"Limburg";"Telecommunications";14,46;87,88;0,48;"H04M";"telephonic communication";12,42;0,56
"Limburg";"Telecommunications";14,46;87,88;0,48;"H04Q";"selecting";22,02;0,87
"North Brabant";"Telecommunications";81,85;87,88;1,72;"G08C";"transmission systems for measured values, control ";40,9;2,67
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H01P";"waveguides; resonators, lines or other devices of ";73,2;1,71
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H01Q";"aerials";51,74;1,36
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H04B";"transmission";53,77;2,16
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H04H";"broadcast communication";73,37;0,59
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H04J";"multiplex communication ";60,63;0,44
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H04K";"secret communication; jamming of communication";56,63;0,8
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H04M";"telephonic communication";48,17;1,13
"North Brabant";"Telecommunications";81,85;87,88;1,72;"H04Q";"selecting";39,04;0,39
"Zeeland";"Telecommunications";2,95;87,88;0;"G08C";"transmission systems for measured values, control ";7,47;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H01P";"waveguides; resonators, lines or other devices of ";4,7;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H01Q";"aerials";10,41;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H04B";"transmission";2,51;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H04H";"broadcast communication";4,22;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H04J";"multiplex communication ";0,55;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H04K";"secret communication; jamming of communication";0;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H04M";"telephonic communication";7;0
"Zeeland";"Telecommunications";2,95;87,88;0;"H04Q";"selecting";6,86;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"A41H";"appliances or methods for making clothes, e.g. for";41,93;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"A43D";"machines, tools, equipment or methods for manufact";16,8;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"A46D";"manufacture of brushes";2,53;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B31B";"making boxes, cartons, envelopes or bags‘_of paper";33,31;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B31C";"making wound articles, e.g. wound tubes, of paper ";31,66;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B31D";"making articles of paper or cardboard not provided";26,01;13,37
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B31F";"mechanical working or deformation of paper or card";29,08;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B41C";"processes for the manufacture or reproduction of p";32,62;3,67
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B41F";"printing machines or presses";36,92;3,87
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B41J";"typewriters; selective printing mechanisms, i.e. m";64,55;42,49
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B41K";"stamps; stamping or numbering apparatus or devices";16,23;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B41M";"printing, duplicating, marking, or copying process";52,17;6,3
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"B41N";"printing plates or foils; materials for surfaces u";83,11;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"C14B";"mechanical treatment or processing of skins, hides";17,95;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D01D";"mechanical methods or apparatus in the manufacture";82,69;4,98
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D01F";"chemical features in the manufacture of man-made f";72,8;7
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D01G";"preliminary treatment of fibres, e.g. for spinning";50,52;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D01H";"spinning or twisting";61,78;0,62
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D02G";"crimping or curling fibres, filaments, yarns, or t";49,83;6,34
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D02H";"warping, beaming, or leasing";38,89;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D02J";"finishing or dressing of filaments, yarns, threads";64,73;2,55
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D03C";"shedding mechanisms; pattern cards or chains; punc";44,71;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D03D";"woven fabrics; methods of weaving; looms";43,62;3,15
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D03J";"auxiliary weaving apparatus; weavers' tools; shutt";28,6;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D04B";"knitting";54,53;1,18
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D04C";"braiding or manufacture of lace, including bobbin-";51,41;7,71
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D04H";"making textile fabrics, e.g. from fibres or filame";57,82;1,47
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D05B";"sewing";47,04;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D05C";"embroidering";45,43;7,45
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D06H";"marking, inspecting, seaming, or severing textile ";34,64;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D06M";"treatment, not provided for elsewhere in class  d0";54,31;2,87
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D06P";"dyeing or printing textiles; dyeing leather, furs ";40,62;3,71
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D06Q";"decorating textiles";56,74;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D21B";"fibrous raw materials or their mechanical treatmen";55,25;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D21C";"production of cellulose by removing non-cellulose ";50,85;4,88
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D21D";"treatment of the materials before passing to the p";35,12;8,12
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D21F";"paper-making machines; methods of producing paper ";35,24;0,78
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D21G";"calenders; accessories for paper-making machines";38,89;0
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D21H";"pulp compositions; preparation thereof not covered";45,31;1,5
"Limburg";"Textile and paper machines";57,1;21,21;7,11;"D21J";"fibreboard; manufacture of articles from cellulosi";53,97;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"A41H";"appliances or methods for making clothes, e.g. for";14,6;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"A43D";"machines, tools, equipment or methods for manufact";9,57;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"A46D";"manufacture of brushes";77,74;2,9
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B31B";"making boxes, cartons, envelopes or bags‘_of paper";4,77;0,28
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B31C";"making wound articles, e.g. wound tubes, of paper ";1,38;4,25
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B31D";"making articles of paper or cardboard not provided";9,07;0,6
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B31F";"mechanical working or deformation of paper or card";2,47;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B41C";"processes for the manufacture or reproduction of p";8,95;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B41F";"printing machines or presses";7,28;0,52
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B41J";"typewriters; selective printing mechanisms, i.e. m";11,03;0,38
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B41K";"stamps; stamping or numbering apparatus or devices";8,07;4,38
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B41M";"printing, duplicating, marking, or copying process";10,75;0,52
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"B41N";"printing plates or foils; materials for surfaces u";3,75;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"C14B";"mechanical treatment or processing of skins, hides";13,7;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D01D";"mechanical methods or apparatus in the manufacture";4,66;0,93
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D01F";"chemical features in the manufacture of man-made f";1,88;0,65
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D01G";"preliminary treatment of fibres, e.g. for spinning";4,92;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D01H";"spinning or twisting";4,37;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D02G";"crimping or curling fibres, filaments, yarns, or t";8,09;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D02H";"warping, beaming, or leasing";0;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D02J";"finishing or dressing of filaments, yarns, threads";6,94;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D03C";"shedding mechanisms; pattern cards or chains; punc";0;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D03D";"woven fabrics; methods of weaving; looms";12,64;0,14
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D03J";"auxiliary weaving apparatus; weavers' tools; shutt";8,76;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D04B";"knitting";6,46;0,26
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D04C";"braiding or manufacture of lace, including bobbin-";7,8;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D04H";"making textile fabrics, e.g. from fibres or filame";5,67;0,33
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D05B";"sewing";34,24;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D05C";"embroidering";3,47;1,67
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D06H";"marking, inspecting, seaming, or severing textile ";10,75;2,92
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D06M";"treatment, not provided for elsewhere in class  d0";6,74;0,21
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D06P";"dyeing or printing textiles; dyeing leather, furs ";2,9;0,55
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D06Q";"decorating textiles";5,25;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D21B";"fibrous raw materials or their mechanical treatmen";9,97;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D21C";"production of cellulose by removing non-cellulose ";9,35;0,31
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D21D";"treatment of the materials before passing to the p";2,25;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D21F";"paper-making machines; methods of producing paper ";2,35;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D21G";"calenders; accessories for paper-making machines";0,11;0
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D21H";"pulp compositions; preparation thereof not covered";2,37;0,06
"North Brabant";"Textile and paper machines";15,65;21,21;0,38;"D21J";"fibreboard; manufacture of articles from cellulosi";2,43;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"A41H";"appliances or methods for making clothes, e.g. for";2,75;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"A43D";"machines, tools, equipment or methods for manufact";22,54;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"A46D";"manufacture of brushes";58,62;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B31B";"making boxes, cartons, envelopes or bags‘_of paper";6,61;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B31C";"making wound articles, e.g. wound tubes, of paper ";10,94;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B31D";"making articles of paper or cardboard not provided";19,68;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B31F";"mechanical working or deformation of paper or card";5,64;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B41C";"processes for the manufacture or reproduction of p";14,67;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B41F";"printing machines or presses";13,87;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B41J";"typewriters; selective printing mechanisms, i.e. m";20,99;1,77
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B41K";"stamps; stamping or numbering apparatus or devices";0;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B41M";"printing, duplicating, marking, or copying process";33,27;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"B41N";"printing plates or foils; materials for surfaces u";13,18;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"C14B";"mechanical treatment or processing of skins, hides";24,35;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D01D";"mechanical methods or apparatus in the manufacture";40,52;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D01F";"chemical features in the manufacture of man-made f";21,99;9,7
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D01G";"preliminary treatment of fibres, e.g. for spinning";10,37;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D01H";"spinning or twisting";3,64;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D02G";"crimping or curling fibres, filaments, yarns, or t";9,48;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D02H";"warping, beaming, or leasing";0;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D02J";"finishing or dressing of filaments, yarns, threads";18,99;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D03C";"shedding mechanisms; pattern cards or chains; punc";0;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D03D";"woven fabrics; methods of weaving; looms";14,7;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D03J";"auxiliary weaving apparatus; weavers' tools; shutt";4,95;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D04B";"knitting";10,49;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D04C";"braiding or manufacture of lace, including bobbin-";3,68;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D04H";"making textile fabrics, e.g. from fibres or filame";29,09;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D05B";"sewing";5,04;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D05C";"embroidering";23,1;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D06H";"marking, inspecting, seaming, or severing textile ";8,66;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D06M";"treatment, not provided for elsewhere in class  d0";35,45;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D06P";"dyeing or printing textiles; dyeing leather, furs ";33,4;10,29
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D06Q";"decorating textiles";22,53;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D21B";"fibrous raw materials or their mechanical treatmen";11,07;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D21C";"production of cellulose by removing non-cellulose ";15,17;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D21D";"treatment of the materials before passing to the p";3,11;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D21F";"paper-making machines; methods of producing paper ";8,25;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D21G";"calenders; accessories for paper-making machines";6,22;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D21H";"pulp compositions; preparation thereof not covered";30,79;0
"Zeeland";"Textile and paper machines";46,8;21,21;0,78;"D21J";"fibreboard; manufacture of articles from cellulosi";28,74;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F22B";"methods of steam generation; steam boilers ";10,41;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F22G";"superheating of steam";10,37;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23B";"methods or apparatus for combustion using only sol";45,03;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23C";"methods or apparatus for combustion using fluid fu";13,34;0,67
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23D";"burners";7,01;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23H";"grates";38,04;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23K";"feeding fuel to combustion apparatus";18,05;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23L";"supplying air or non-combustible liquids or gases ";16,48;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23M";"casings, linings, walls or doors specially adapted";9,66;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23N";"regulating or controlling combustion";8,87;0,66
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F23Q";"ignition; extinguishing devices";11,01;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F24B";"domestic stoves or ranges for solid fuels; impleme";19,59;2,09
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F24C";"other domestic stoves or ranges; details of domest";13,45;0,18
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F24D";"domestic- or space-heating systems, e.g. central h";7,71;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F24F";"air-conditioning; air-humidification; ventilation;";7,5;0,55
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F24H";"fluid heaters, e.g. water or air heaters, having h";11,61;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F24J";"production or use of heat not otherwise provided f";38,64;2,25
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F25B";"refrigeration machines, plants, or systems; combin";8,54;0,23
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F25C";"production, working, storing or distribution of ic";3,03;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F27B";"furnaces, kilns, ovens, or retorts in general; ope";19,15;0,91
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F27D";"details or accessories of furnaces, kilns, ovens, ";16,88;0,72
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F28B";"steam or vapour condensers";3,97;3,34
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F28C";"heat-exchange apparatus, not provided for in anoth";27,09;0
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F28D";"heat-exchange apparatus, not provided for in anoth";12,38;0,25
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F28F";"details of heat-exchange or heat-transfer apparatu";10,79;0,27
"Limburg";"Thermal processes adn apparatus";11,66;18,18;0,35;"F28G";"cleaning of internal or external surfaces of heat-";24,41;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F22B";"methods of steam generation; steam boilers ";36,69;2,03
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F22G";"superheating of steam";42,83;1,82
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23B";"methods or apparatus for combustion using only sol";0,44;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23C";"methods or apparatus for combustion using fluid fu";5,34;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23D";"burners";0,83;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23H";"grates";0;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23K";"feeding fuel to combustion apparatus";3,14;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23L";"supplying air or non-combustible liquids or gases ";4,44;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23M";"casings, linings, walls or doors specially adapted";5,74;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23N";"regulating or controlling combustion";1,07;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F23Q";"ignition; extinguishing devices";7,88;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F24B";"domestic stoves or ranges for solid fuels; impleme";5,51;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F24C";"other domestic stoves or ranges; details of domest";42,42;0,28
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F24D";"domestic- or space-heating systems, e.g. central h";28,08;0,05
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F24F";"air-conditioning; air-humidification; ventilation;";41,6;1,68
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F24H";"fluid heaters, e.g. water or air heaters, having h";15,5;0,25
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F24J";"production or use of heat not otherwise provided f";23,13;0,34
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F25B";"refrigeration machines, plants, or systems; combin";19,26;0,51
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F25C";"production, working, storing or distribution of ic";4,91;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F27B";"furnaces, kilns, ovens, or retorts in general; ope";6,75;0,2
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F27D";"details or accessories of furnaces, kilns, ovens, ";6,43;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F28B";"steam or vapour condensers";16,63;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F28C";"heat-exchange apparatus, not provided for in anoth";13,52;0
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F28D";"heat-exchange apparatus, not provided for in anoth";8,71;0,48
