Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Xworks AI,https://www.crunchbase.com/funding_round/xworks-pre-seed--da856658,Xworks AI,https://www.crunchbase.com/organization/xworks,Pre-Seed,120000,USD,120000,2022-01-01,Seed,,,,Yes,"Xworks revolutionises waste management with end-to-end tracking using blockchain, AI, and ML, ensuring sustainability and transparency.","Artificial Intelligence (AI), Blockchain, Cloud Computing, GreenTech, Quality Assurance, Social Impact, Sustainability, Waste Management",,"London, England, United Kingdom, Europe",https://xworkstech.com,,144189,USD,144189,Seed,2,Techstars,Techstars,1,1,"638,175"
Seed Round - Brisa Robotica,https://www.crunchbase.com/funding_round/brisa-robotica-seed--6d5edec4,Brisa Robotica,https://www.crunchbase.com/organization/brisa-robotica,Seed,1000000,BRL,189897,2022-02-01,Seed,,,,Yes,"Robotics, Autonomous Systems and Machine Intelligence solutions","Artificial Intelligence (AI), Autonomous Vehicles, CRM, Information Technology, Internet of Things, Machine Learning, Robotics",,"Recife, Bahia, Brazil, South America",https://brisa.tech,,2200000,BRL,427676,Seed,3,,,,,"638,983"
Pre Seed Round - Liisa,https://www.crunchbase.com/funding_round/liisa-pre-seed--f100e84b,Liisa,https://www.crunchbase.com/organization/liisa,Pre-Seed,170000,EUR,183981,2023-01-15,Seed,,,,Yes,AI-enabled NFT research,"Analytics, Artificial Intelligence (AI), Blockchain",,"Lisboa, Lisboa, Portugal, Europe",https://www.liisa.io,,170000,EUR,183981,Seed,2,,,,,"135,561"
Seed Round - GrinBean Smart Recycling,https://www.crunchbase.com/funding_round/grinbean-smart-recycling-seed--9e9f4d4f,GrinBean Smart Recycling,https://www.crunchbase.com/organization/grinbean-smart-recycling,Seed,160000,USD,160000,2022-06-01,Seed,,,,Yes,Harness the power of artificial intelligence for waste management,"Artificial Intelligence (AI), CleanTech, Internet of Things, Machine Learning",,"Hong Kong, Hong Kong Island, Hong Kong, Asia",https://grinbean.hk/,,260000,USD,260000,Seed,2,,,,,"135,692"
Seed Round - True Delta,https://www.crunchbase.com/funding_round/true-delta-seed--c6d1634e,True Delta,https://www.crunchbase.com/organization/true-delta,Seed,100000,USD,100000,2022-12-09,Seed,,,,Yes,True Delta is a document management company that provides machine learning and artificial intelligence for data recognition.,"Artificial Intelligence (AI), Document Management, Machine Learning",,"Tunis, Tunis, Tunisia, Africa",https://truedelta.co/,,100000,USD,100000,Seed,1,,Flat6Labs,1,1,"135,957"
Pre Seed Round - For Sure Fit,https://www.crunchbase.com/funding_round/for-sure-fit-pre-seed--af9f3929,For Sure Fit,https://www.crunchbase.com/organization/for-sure-fit,Pre-Seed,100000,USD,100000,2022-06-04,Seed,,,,Yes,For Sure Fit offers technology that engages customers and collects information about them for online apparel retailers.,"3D Technology, Apparel, Artificial Intelligence (AI), Fashion",,"Lincoln, Nebraska, United States, North America",https://forsurefit.com/,,200000,USD,200000,Seed,2,,Invest Nebraska,1,,"506,916"
Grant - Echo Mind Ai,https://www.crunchbase.com/funding_round/echo-mind-ai-grant--50647d55,Echo Mind Ai,https://www.crunchbase.com/organization/echo-mind-ai,Grant,250000,USD,250000,2022-08-22,,,,,No,Unique tele-sonography platform empowering health practitioners to perform musculoskeletal ultrasound diagnostics at the point of care,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical",,"Highlands Ranch, Colorado, United States, North America",https://echomindai.com/,,250000,USD,250000,,1,,,,,"136,528"
Pre Seed Round - ai|coustics,https://www.crunchbase.com/funding_round/ai-coustics-pre-seed--6e867798,ai|coustics,https://www.crunchbase.com/organization/ai-coustics,Pre-Seed,145000,EUR,164922,2022-01-01,Seed,3000000,EUR,3412185,Yes,ai|coustics is pioneering innovative audio algorithms based on AI and Deep Learning models.,Artificial Intelligence (AI),,"Berlin, Berlin, Germany, Europe",https://ai-coustics.com,,4323612,USD,4323612,Seed,4,,,,,"359,141"
Angel Round - Subtl AI,https://www.crunchbase.com/funding_round/subtl-ai-angel--09d29ab7,Subtl AI,https://www.crunchbase.com/organization/subtl-ai,Angel,100000,USD,100000,2023-03-01,Seed,,,,Yes,Subtl AI is a cognitive AI search platform that helps businesses find information in enormous amounts of text and documents.,"Artificial Intelligence (AI), Document Management, Text Analytics",,"Hyderabad, Andhra Pradesh, India, Asia",https://www.subtl.ai,Less than $1M,100000,USD,100000,Seed,1,Mohit Gulati,"Mohit Gulati, Vamshi Raju",2,,"359,980"
Seed Round - Curie,https://www.crunchbase.com/funding_round/curievision-seed--d65f6fa9,Curie,https://www.crunchbase.com/organization/curievision,Seed,100000,USD,100000,2022-08-30,Seed,,,,Yes,Curie is a platform to build 3D models affordably and at scale to fuel the metaverse.,"3D Technology, Artificial Intelligence (AI), Augmented Reality, Blockchain, Cryptocurrency, E-Commerce, Machine Learning, Metaverse, Shopping, Virtual World",,"Seattle, Washington, United States, North America",https://curie.co,Less than $1M,500000,USD,500000,Seed,6,Pax Momentum,"Outlier Ventures, Pax Momentum",2,1,"527,742"
Pre Seed Round - Noetic Digital,https://www.crunchbase.com/funding_round/noetic-digital-pre-seed--5bf3604f,Noetic Digital,https://www.crunchbase.com/organization/noetic-digital,Pre-Seed,90000,USD,90000,2022-05-01,Seed,,,,Yes,"B2B, agile market research SaaS, that automatically uncovers consumer-directed-insight at scale, through conversational-surveys.","Artificial Intelligence (AI), Market Research",,"Middletown, Delaware, United States, North America",https://noeticdigital.info/,Less than $1M,90000,USD,90000,Seed,1,,,,,"467,222"
Pre Seed Round - Para,https://www.crunchbase.com/funding_round/para-9287-pre-seed--532ad5f7,Para,https://www.crunchbase.com/organization/para-9287,Pre-Seed,100000,USD,100000,2023-02-07,Seed,,,,Yes,"Para is an app that serves as a personal digital twin, offering more than just a traditional digital assistant or advisor.","Apps, Artificial Intelligence (AI), SaaS, Software",,,http://para.fyi,,200000,USD,200000,Seed,2,Antler,Antler,1,,"189,359"
Pre Seed Round - CogniSwitch Inc.,https://www.crunchbase.com/funding_round/cogniswitch-inc-pre-seed--cebc1f44,CogniSwitch Inc.,https://www.crunchbase.com/organization/cogniswitch-inc,Pre-Seed,100000,USD,100000,2022-10-10,Seed,,,,Yes,CogniSwitch provides Enterprise Knowledge for your AI applications,"Artificial Intelligence (AI), Information Technology, Knowledge Management, Management Information Systems",,"Dover, Delaware, United States, North America",https://cogniswitch.ai/,Less than $1M,100000,USD,100000,Seed,1,Upekkha AI SaaS Accelerator,Upekkha AI SaaS Accelerator,1,,"288,764"
Non Equity Assistance - TeknTrash,https://www.crunchbase.com/funding_round/tekntrash-non-equity-assistance--1ff1e6e5,TeknTrash,https://www.crunchbase.com/organization/tekntrash,Non-equity Assistance,155000,USD,155000,2022-05-15,,,,,No,TeknTrash is an AI+analytics company which provides data for companies to understand consumer patterns,"Artificial Intelligence (AI), Food and Beverage, Information Technology, Marketing, Professional Services, Retail, Software",,"London, England, United Kingdom, Europe",http://www.tekntrash.ai,Less than $1M,685000,USD,685000,Seed,2,Microsoft,Microsoft,1,,"545,786"
Pre Seed Round - NeuraLoom,https://www.crunchbase.com/funding_round/neuraloom-pre-seed--d8d3faa9,NeuraLoom,https://www.crunchbase.com/organization/neuraloom,Pre-Seed,200000,USD,200000,2022-01-13,Seed,,,,Yes,NeuraLoom is a synthetic media platform for producing and distributing synthetic video content.,"Artificial Intelligence (AI), Machine Learning, Video, Video Streaming, Virtual Assistant",,"New York, New York, United States, North America",https://neuraloom.ai,,1050000,USD,1050000,Seed,6,,Sergey Solonin,1,,"546,093"
Debt Financing - Intellisafe,https://www.crunchbase.com/funding_round/intellisafe-debt-financing--8fde2b5e,Intellisafe,https://www.crunchbase.com/organization/intellisafe,Debt Financing,245000,USD,245000,2022-10-12,,,,,No,Intellisafe is an artificial intelligence-enabled Medtech platform that specializes in cutting-edge protective medical devices.,"Artificial Intelligence (AI), Health Care, Medical, Therapeutics",,"Denver, Colorado, United States, North America",https://www.intellisafe.ai/,Less than $1M,895000,USD,895000,,2,,,,,"641,933"
Grant - Rhea Space,https://www.crunchbase.com/funding_round/rhea-space-grant--f33792df,Rhea Space,https://www.crunchbase.com/organization/rhea-space,Grant,250000,USD,250000,2023-05-10,,,,,No,Rhea Space Activity (RSA) is an astrophysics start-up company in the science and technology industry.,"Aerospace, Artificial Intelligence (AI), Satellite Communication",,"Washington, District of Columbia, United States, North America",https://www.rheaspaceactivity.com,Less than $1M,1020000,USD,1020000,Early Stage Venture,5,United States Space Force,United States Space Force,1,,"439,473"
Pre Seed Round - CeePay,https://www.crunchbase.com/funding_round/ceepay-pre-seed--e8ce387c,CeePay,https://www.crunchbase.com/organization/ceepay,Pre-Seed,110000,USD,110000,2023-03-10,Seed,,,,Yes,"CeePay combines account receivable, account payable, and expense management solutions into a unified dashboard.","Artificial Intelligence (AI), Finance, Financial Services, FinTech, Payments",,"Ho Chi Minh City, NA - Vietnam, Vietnam, Asia",https://www.ceepay.co/,,110000,USD,110000,Seed,1,Antler,Antler,1,,"643,774"
"Seed Round - iApp Technology Co., Ltd.",https://www.crunchbase.com/funding_round/iapp-technology-co-ltd-seed--ccdc845e,"iApp Technology Co., Ltd.",https://www.crunchbase.com/organization/iapp-technology-co-ltd,Seed,166000,USD,166000,2022-02-01,Seed,,,,Yes,Artificial Intelligence Developers (AI) Focused on Natural Language Processing (NLP),"Artificial Intelligence (AI), Computer Vision, Image Recognition, Information Technology, Machine Learning, Speech Recognition, Text Analytics",,"Pathum Thani, Pathum Thani, Thailand, Asia",http://iapp.co.th,$1M to $10M,896000,USD,896000,Seed,4,,Thanapol Kongboonma,1,,"498,763"
Seed Round - WARGdrones,https://www.crunchbase.com/funding_round/wargdrones-seed--6cb2cce9,WARGdrones,https://www.crunchbase.com/organization/wargdrones,Seed,100000,EUR,110485,2022-04-01,Seed,,,,Yes,"WARGdrones creates automated drone solutions, aided by artificial intelligence, to address complex tasks like explosive ordnance disposal.","Artificial Intelligence (AI), Drones, Software",,"Hamburg, Hamburg, Germany, Europe",https://wargdrones.de/en,$1M to $10M,1450000,EUR,1642052,Seed,7,,,,,"499,124"
Pre Seed Round - Wafi,https://www.crunchbase.com/funding_round/wafi-0e52-pre-seed--7093e867,Wafi,https://www.crunchbase.com/organization/wafi-0e52,Pre-Seed,100000,USD,100000,2022-01-01,Seed,,,,Yes,AI driven payments processing platform for profitable growth,"Artificial Intelligence (AI), Developer APIs, Financial Services, FinTech, Information Technology",,"Dublin, California, United States, North America",https://www.wafi.cash/,,175000,USD,175000,Seed,2,,Right Side Capital Management,1,,"501,097"
Seed Round - INVOKE,https://www.crunchbase.com/funding_round/invoke-d186-seed--2db3bee5,INVOKE,https://www.crunchbase.com/organization/invoke-d186,Seed,225000,USD,225000,2022-08-01,Seed,17000000,USD,17000000,Yes,"Data, Analytics, Digital Platforms","Advertising, Analytics, Internet, Machine Learning",,"Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",https://invokeisdata.com,,3325000,USD,3325000,Seed,6,SOL Partnership Sdn Bhd,SOL Partnership Sdn Bhd,1,,"551,249"
Pre Seed Round - Digicust,https://www.crunchbase.com/funding_round/digicust-pre-seed--a13ecf59,Digicust,https://www.crunchbase.com/organization/digicust,Pre-Seed,100000,EUR,98139,2022-11-02,Seed,,,,Yes,Digicust provides freight forwarding companies with customs clearance software and a virtual customs robot.,"Artificial Intelligence (AI), Information Technology, Supply Chain Management",,"Vienna, Wien, Austria, Europe",https://digicust.com,$1M to $10M,1800000,EUR,1933019,Seed,4,,Startup Wise Guys,1,,"433,333"
Grant - WideBot AI,https://www.crunchbase.com/funding_round/widebot-grant--dfe8be55,WideBot AI,https://www.crunchbase.com/organization/widebot,Grant,100000,USD,100000,2022-03-10,,,,,No,"WideBot AI is MENA's leading AI communication platform, focusing on customer experience and AI engagement.","Artificial Intelligence (AI), Chatbot, Generative AI, Machine Learning, Natural Language Processing",,"Riyadh, Ar Riyad, Saudi Arabia, Asia",https://www.widebot.net/,$1M to $10M,600000,USD,600000,,7,Taqadam,Taqadam,1,,"502,195"
Debt Financing - MrCall,https://www.crunchbase.com/funding_round/mrcall-debt-financing--3efd804b,MrCall,https://www.crunchbase.com/organization/mrcall,Debt Financing,100000,EUR,110965,2023-04-22,,,,,No,Digitalise and integrates the phone channel with internal and external digital services.,"Artificial Intelligence (AI), CRM, VoIP",,"Milan, Lombardia, Italy, Europe",https://www.mrcall.ai,,325000,EUR,348875,Seed,5,Banca Sella Group,Banca Sella Group,1,,"427,346"
Grant - YARP - Yet Another Recruiting Platform,https://www.crunchbase.com/funding_round/yarp-yet-another-recruiting-platform-grant--33ab53f2,YARP - Yet Another Recruiting Platform,https://www.crunchbase.com/organization/yarp-yet-another-recruiting-platform,Grant,130000,USD,130000,2022-05-14,,,,,No,"With YARP you can find the right employees in minutes, not weeks!","Data Mining, Information Technology, Natural Language Processing, Recruiting, SaaS, Software",,"New Castle, Delaware, United States, North America",https://yarp.site?lang=eng,,170000,USD,170000,,2,,,,,"265,625"
Pre Seed Round - Libristrip,https://www.crunchbase.com/funding_round/libristrip-pre-seed--45cc931b,Libristrip,https://www.crunchbase.com/organization/libristrip,Pre-Seed,100000,USD,100000,2022-04-01,Seed,1000000,USD,1000000,Yes,Travel-tech startup that leverages AI to generate and book personalised itineraries for environmentally conscious travellers.,"Artificial Intelligence (AI), Information Technology, Software, Travel",,"New York, New York, United States, North America",https://libristrip.com/,,100000,USD,100000,Seed,1,,,,,"342,700"
Seed Round - ZenLaw,https://www.crunchbase.com/funding_round/zenlaw-seed--92949ac5,ZenLaw,https://www.crunchbase.com/organization/zenlaw,Seed,100000,USD,100000,2022-01-10,Seed,,,,Yes,"ZenLaw offers an AI-based software that organizes and analyses legal documents, sends alerts and automatizes tasks such as sharing.","Artificial Intelligence (AI), Internet, Legal Tech, Software",,"New York, New York, United States, North America",https://zenlaw.io,,100000,USD,100000,Seed,1,,(ERA) Entrepreneurs Roundtable Accelerator,1,,"157,065"
Pre Seed Round - WingDriver,https://www.crunchbase.com/funding_round/wingdriver-pre-seed--e3c0f327,WingDriver,https://www.crunchbase.com/organization/wingdriver,Pre-Seed,120000,USD,120000,2023-04-06,Seed,,,,Yes,WingDriver uses computer vision and AI technology designed for smartphones to enhance driver safety and prevent accidents.,"Artificial Intelligence (AI), Auto Insurance, Automotive, Computer Vision, Information Technology, InsurTech, Machine Learning, Mobile, Navigation, Ride Sharing",,"Clarkston, Michigan, United States, North America",http://wingdriver.com/,Less than $1M,690000,USD,690000,Seed,5,Techstars,Techstars,1,,"343,940"
Pre Seed Round - Pannacotta,https://www.crunchbase.com/funding_round/pannacotta-pre-seed--1de385c3,Pannacotta,https://www.crunchbase.com/organization/pannacotta,Pre-Seed,225000,USD,225000,2022-04-01,Seed,,,,Yes,SaaS company that connects strategy to the day-to-day so teams can focus their time on reaching goals.,"Analytics, Artificial Intelligence (AI), Software",Women Founded,"Orlando, Florida, United States, North America",http://pannacotta.io/,,225000,USD,225000,Seed,1,,,,,"344,244"
Private Equity Round - viboo,https://www.crunchbase.com/funding_round/viboo-private-equity--0ee6e208,viboo,https://www.crunchbase.com/organization/viboo,Private Equity,100000,CHF,107582,2022-03-24,Private Equity,,,,Yes,viboo offers self-learning predictive control on the basis of physics-informed Machine Learning as a cloud service.,"Information Services, Information Technology, Machine Learning, SaaS, Smart Building, Smart Cities, Smart Home",,"Dubendorf, Zurich, Switzerland, Europe",https://viboo.io/index.php,,2030000,CHF,2235981,Seed,5,,,,,"452,462"
Pre Seed Round - Keye,https://www.crunchbase.com/funding_round/keye-pre-seed--ba11940e,Keye,https://www.crunchbase.com/organization/keye,Pre-Seed,100000,USD,100000,2022-09-15,Seed,,,,Yes,Keye is a proprietary AI system that accelerates and enhances due diligence for private market investors.,"Artificial Intelligence (AI), Enterprise Applications, Information Technology","Hispanic / Latine Founded, LGBTQ+ Founded, South Asian Founded","New York, New York, United States, North America",https://www.keye.co,,250000,USD,250000,Seed,2,,Plug and Play,1,1,"355,213"
Pre Seed Round - Motivision,https://www.crunchbase.com/funding_round/motivision-pre-seed--4ba3884f,Motivision,https://www.crunchbase.com/organization/motivision,Pre-Seed,120000,USD,120000,2023-02-17,Seed,3000000,USD,3000000,Yes,Using AI to transform health and fitness centers into fully connected facilities.,"Artificial Intelligence (AI), Fitness, Health Care, Machine Learning, Software, Wellness",,"New York, New York, United States, North America",http://www.motivision.us,,120000,USD,120000,Seed,1,Techstars,Techstars,1,,"269,076"
Grant - MB AI,https://www.crunchbase.com/funding_round/mb-ai-grant--839c3aad,MB AI,https://www.crunchbase.com/organization/mb-ai,Grant,180000,EUR,182655,2022-07-18,,,,,No,AI solutions for healthcare sector,"Artificial Intelligence (AI), Health Care, Medical",,"London, England, United Kingdom, Europe",https://medbase.com.pl/about-us/,,230000,EUR,233393,Seed,2,,,,,"455,839"
Grant - Hollo Limited,https://www.crunchbase.com/funding_round/hollo-limited-grant--f154d84d,Hollo Limited,https://www.crunchbase.com/organization/hollo-limited,Grant,800000,HKD,102615,2022-01-01,,,,,No,"SaaS, Digital Therapeutics, Healthtech, Mental Health","Artificial Intelligence (AI), Electronic Health Record (EHR), Health Care, Health Diagnostics, Information Technology, Mental Health, Personal Health, Software, Wellness",,"Central and Western, Hong Kong Island, Hong Kong, Asia",https://hollo.hk,$1M to $10M,6190000,HKD,793900,Seed,10,,,,,"481,069"
Pre Seed Round - Qsee,https://www.crunchbase.com/funding_round/qsee-pre-seed--b70470d0,Qsee,https://www.crunchbase.com/organization/qsee,Pre-Seed,200000,EUR,209930,2022-12-05,Seed,,,,Yes,Qsee offers real-time predictive insights solutions to prevent defective products for process manufacturers.,"Artificial Intelligence (AI), Internet of Things, Machine Learning, Manufacturing, Predictive Analytics, Quality Assurance",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.qsee.io,Less than $1M,329930,USD,329930,Seed,2,,Forward Factory,1,,"481,150"
Pre Seed Round - Algeno,https://www.crunchbase.com/funding_round/algeno-ab-pre-seed--4a94fa46,Algeno,https://www.crunchbase.com/organization/algeno-ab,Pre-Seed,1000000,SEK,96050,2023-05-16,Seed,,,,Yes,SaaS,"Artificial Intelligence (AI), Energy Efficiency, Energy Management, Real Estate, Sustainability",,"Gothenburg, Vastra Gotaland, Sweden, Europe",https://algeno.se/,,1000000,SEK,96050,Seed,1,Chalmers Ventures AB,Chalmers Ventures AB,1,,"215,618"
Grant - Smart Response Technologies,https://www.crunchbase.com/funding_round/smart-response-technologies-grant--5b2e1539,Smart Response Technologies,https://www.crunchbase.com/organization/smart-response-technologies,Grant,100000,USD,100000,2023-02-10,,,,,No,Smart Response Technologies is a technology company developing transformative AI.,"Artificial Intelligence (AI), Event Management, Security",,"Lebanon, Ohio, United States, North America",https://smartresponsetech.com/,,1650000,USD,1650000,Seed,2,Ohio Third Frontier,Ohio Third Frontier,1,,"367,608"
Seed Round - Home Lending Pal,https://www.crunchbase.com/funding_round/home-lending-pal-seed--b61353e4,Home Lending Pal,https://www.crunchbase.com/organization/home-lending-pal,Seed,100000,USD,100000,2023-05-04,Seed,,,,Yes,Home Lending Pal is revolutionizing access to home buying assistance for underserved communities by providing lenders fairness SaaS products,"Advertising, Artificial Intelligence (AI), Enterprise Software, Financial Services, FinTech, Real Estate, SaaS, Sales Automation, Sales Enablement, Software","Black Founded, Black Led, Hispanic / Latine Founded, Hispanic / Latine Led","Orlando, Florida, United States, North America",https://www.homelendingpal.com,$1M to $10M,4565000,USD,4565000,Seed,8,Northwestern Mutual Black Founder Accelerator,Northwestern Mutual Black Founder Accelerator,1,,"368,966"
Pre Seed Round - Yuktix Technologies,https://www.crunchbase.com/funding_round/yuktix-technologies-pre-seed--ae07c112,Yuktix Technologies,https://www.crunchbase.com/organization/yuktix-technologies,Pre-Seed,200000,USD,200000,2022-10-28,Seed,,,,Yes,Digital Assistant for. agriculture farm monitoring and risk management.,"AgTech, Horticulture, Information and Communications Technology (ICT), Intelligent Systems, Internet of Things, Risk Management, Sensor, Software, Solar, Sustainability",,"Bangalore, Karnataka, India, Asia",https://www.yuktix.com/,Less than $1M,333230,USD,333230,Seed,3,,,,,"499,524"
Pre Seed Round - NEEDEMAND,https://www.crunchbase.com/funding_round/needemand-pre-seed--03deace0,NEEDEMAND,https://www.crunchbase.com/organization/needemand,Pre-Seed,88000,EUR,88142,2022-09-16,Seed,,,,Yes,"NEEDEMANd is a software development, data, and artificial intelligence firm.","Artificial Intelligence (AI), Big Data, Bitcoin",,"Montpellier, Languedoc-Roussillon, France, Europe",https://needemand.com,Less than $1M,88000,EUR,88142,Seed,1,,Bpifrance,1,,"461,702"
Series A - Malamute,https://www.crunchbase.com/funding_round/malamute-series-a--2beb5c56,Malamute,https://www.crunchbase.com/organization/malamute,Series A,150000,USD,150000,2023-01-28,Early Stage Venture,,,,Yes,"Industrial technology company focused on AI and spatial computing to enable new actionable data, analytics, and communication channels.","Analytics, Artificial Intelligence (AI), Internet of Things, Machine Learning, Predictive Analytics, Software, Telecommunications",Women Founded,"New York, New York, United States, North America",http://malamute.us/,,260000,USD,260000,Early Stage Venture,3,,,,,"462,399"
Pre Seed Round - DevShaft,https://www.crunchbase.com/funding_round/devshaft-pre-seed--0bcbacde,DevShaft,https://www.crunchbase.com/organization/devshaft,Pre-Seed,150000,USD,150000,2023-01-31,Seed,,,,Yes,Just another Software Company,"Artificial Intelligence (AI), Software",,"Phoenix, Arizona, United States, North America",https://devshaft.net/,,1271000,USD,1271000,Early Stage Venture,2,,,,,"224,608"
Grant - NatureDots,https://www.crunchbase.com/funding_round/naturedots-grant--c14c6d85,NatureDots,https://www.crunchbase.com/organization/naturedots,Grant,195000,USD,195000,2023-01-05,,,,,No,Creating resource-intelligent Nature-based systems and solutions integrated with DeepTech for climate-resilient sustainable future.,"Artificial Intelligence (AI), Computer Vision, Embedded Systems, Farming, GreenTech, Image Recognition, Internet of Things, Natural Resources, Software",,"New Delhi, Delhi, India, Asia",https://naturedots.com,$1M to $10M,355000,USD,355000,,9,,HCL Technologies,1,,"462,900"
Seed Round - Pogaduszki Sp. z o.o.,https://www.crunchbase.com/funding_round/pogaduszki-sp-z-o-o-seed--0fc2c478,Pogaduszki Sp. z o.o.,https://www.crunchbase.com/organization/pogaduszki-sp-z-o-o,Seed,940000,PLN,217787,2023-04-01,Seed,5875000,PLN,1361167,Yes,"Pogaduszki Sp. z o.o. operates between medicine, AI and gaming to build an application.","Artificial Intelligence (AI), Education, Mobile Apps",,"Warsaw, Mazowieckie, Poland, Europe",https://www.pogaduszki.pl,,267787,USD,267787,Seed,2,Medi Ventures,Medi Ventures,1,,"463,673"
Angel Round - VOX AI,https://www.crunchbase.com/funding_round/vox-0fa1-angel--cfd471d3,VOX AI,https://www.crunchbase.com/organization/vox-0fa1,Angel,200000,USD,200000,2022-04-01,Seed,,,,Yes,B2B SaaS Generative AI startup,"Artificial Intelligence (AI), B2B, Generative AI, Natural Language Processing, SaaS, Virtual Assistant",,"San Francisco, California, United States, North America",https://www.thevoxasia.com/,,450000,USD,450000,Seed,2,,Indelible Ventures,1,,"470,908"
Pre Seed Round - LifeTap,https://www.crunchbase.com/funding_round/lifetap-pre-seed--66161944,LifeTap,https://www.crunchbase.com/organization/lifetap,Pre-Seed,120000,USD,120000,2022-04-05,Seed,,,,Yes,group recommendations for your leisure time,"Artificial Intelligence (AI), Information Technology, Machine Learning, Mobile",,"Berlin, Berlin, Germany, Europe",https://lifetap-ai.com,,230134,USD,230134,Seed,2,Techstars,Techstars,1,,"414,075"
Pre Seed Round - muffintech,https://www.crunchbase.com/funding_round/muffin-5586-pre-seed--4ef320b2,muffintech,https://www.crunchbase.com/organization/muffin-5586,Pre-Seed,120000,USD,120000,2022-08-25,Seed,,,,Yes,"muffintech is innovating the insurance industry with conversational AI, enhancing customer interactions and operational efficiency.","Financial Services, Generative AI, Insurance, InsurTech",,"Berlin, Berlin, Germany, Europe",https://muffintech.ai,,120000,USD,120000,Seed,1,Techstars,Techstars,1,,"472,645"
Pre Seed Round - Eatnova,https://www.crunchbase.com/funding_round/eatnova-pre-seed--ea241371,Eatnova,https://www.crunchbase.com/organization/eatnova,Pre-Seed,141170,USD,141170,2022-09-08,Seed,,,,Yes,Foodtech - Hyperfoods,"Artificial Intelligence (AI), Food and Beverage, Health Care, Life Science",,"Santiago, Region Metropolitana, Chile, South America",https://eatnova.cl/,,200000,USD,200000,Seed,4,CORFO,CORFO,1,,"473,526"
Seed Round - Com Olho,https://www.crunchbase.com/funding_round/com-olho-seed--2abe58a7,Com Olho,https://www.crunchbase.com/organization/com-olho,Seed,18000000,INR,241429,2022-01-31,Seed,,,,Yes,"Com Olho provides is a platform where security experts can identify, report, and remediate vulnerabilities in digital infrastructure.","Artificial Intelligence (AI), Information Technology, Internet, Machine Learning, Software",,"Gurgaon, Haryana, India, Asia",https://www.comolho.com/,Less than $1M,256429,USD,256429,Seed,3,Inflection Point Ventures,Inflection Point Ventures,1,1,"630,346"
Pre Seed Round - Pignus,https://www.crunchbase.com/funding_round/pignus-a12d-pre-seed--255240fb,Pignus,https://www.crunchbase.com/organization/pignus-a12d,Pre-Seed,125000,USD,125000,2022-11-14,Seed,,,,Yes,Pignus generates and maintains behavioral traceability of companies' workforces using VR and AI,"Artificial Intelligence (AI), Construction, Machine Learning, Mining, Software, Virtual Reality",,"Santiago, Region Metropolitana, Chile, South America",https://www.pignus.cl,,187500,USD,187500,Seed,3,Magical,Magical,1,,"608,528"
Grant - Sention Technologies,https://www.crunchbase.com/funding_round/sention-technologies-grant--7ba50ff2,Sention Technologies,https://www.crunchbase.com/organization/sention-technologies,Grant,170000,GBP,212630,2023-05-11,,,,,No,Sention Technologies is a battery cell intelligence firm that uses advanced diagnostic techniques and machine learning.,"Battery, Machine Learning, Manufacturing",,"London, England, United Kingdom, Europe",https://sention.io,,170000,GBP,212630,,1,Advanced Propulsion Centre UK,Advanced Propulsion Centre UK,1,1,"125,440"
Pre Seed Round - SPEEQO,https://www.crunchbase.com/funding_round/speeqo-pre-seed--b119737b,SPEEQO,https://www.crunchbase.com/organization/speeqo,Pre-Seed,120000,USD,120000,2022-04-01,Seed,,,,Yes,SPEEQO is a voice-based machine learning software performing speech analysis of an emotional state and other valuable insights.,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Internet, Machine Learning, Software, Speech Recognition, Text Analytics",,"Hong Kong, Hong Kong Island, Hong Kong, Asia",https://www.speeqo.com,Less than $1M,377263,USD,377263,Seed,4,Techstars,Techstars,1,,"609,978"
Grant - SightIn Health,https://www.crunchbase.com/funding_round/sightin-health-grant--d0849772,SightIn Health,https://www.crunchbase.com/organization/sightin-health,Grant,150000,CHF,155647,2022-08-25,,,,,No,SightIn Health develops artificial intelligence-powered software for using portable ultrasound.,"Artificial Intelligence (AI), Health Care, Information Technology, Medical Device, mHealth, Software",,"Geneva, Geneve, Switzerland, Europe",http://sightinhealth.com,,150000,CHF,155647,,2,Venture Kick,Venture Kick,1,,"569,155"
